boro,reported,candidate,party,votes,scrape_time
Queens,95.38%,Lynn C. Schulman,(Democratic),26447,2025-11-06_10:54:20.393813
Queens,95.38%,Jonathan Rinaldi,(Republican),10063,2025-11-06_10:54:20.393813
Queens,95.38%,WRITE-IN,,141,2025-11-06_10:54:20.393813
Total,,Lynn C. Schulman,(Democratic),26447,2025-11-06_10:54:20.393813
Total,,Jonathan Rinaldi,(Republican),10063,2025-11-06_10:54:20.393813
Total,,WRITE-IN,,141,2025-11-06_10:54:20.393813
