AD_num,reported,candidate,party,votes,scrape_time
AD   76,96.69%,Gonzalo Duran,(Conservative/United Alliance),1078,2025-11-06_10:53:27.441582
AD   76,96.69%,Jumaane D. Williams,(Working Families),3672,2025-11-06_10:53:27.441582
AD   76,96.69%,Marty Dolan,(The Unity ),2475,2025-11-06_10:53:27.441582
AD   76,96.69%,WRITE-IN,,100,2025-11-06_10:53:27.441582
AD   77,97.92%,Jumaane D. Williams,(Democratic),10971,2025-11-06_10:53:27.441582
AD   77,97.92%,Gonzalo Duran,(Republican),1463,2025-11-06_10:53:27.441582
AD   77,97.92%,Gonzalo Duran,(Conservative/United Alliance),344,2025-11-06_10:53:27.441582
AD   77,97.92%,Jumaane D. Williams,(Working Families),1281,2025-11-06_10:53:27.441582
AD   77,97.92%,Marty Dolan,(The Unity ),125,2025-11-06_10:53:27.441582
AD   77,97.92%,WRITE-IN,,13,2025-11-06_10:53:27.441582
AD   78,98.89%,Jumaane D. Williams,(Democratic),9961,2025-11-06_10:53:27.441582
AD   78,98.89%,Gonzalo Duran,(Republican),1958,2025-11-06_10:53:27.441582
AD   78,98.89%,Gonzalo Duran,(Conservative/United Alliance),390,2025-11-06_10:53:27.441582
AD   78,98.89%,Jumaane D. Williams,(Working Families),1360,2025-11-06_10:53:27.441582
AD   78,98.89%,Marty Dolan,(The Unity ),146,2025-11-06_10:53:27.441582
AD   78,98.89%,WRITE-IN,,20,2025-11-06_10:53:27.441582
AD   79,97.92%,Jumaane D. Williams,(Democratic),11272,2025-11-06_10:53:27.441582
AD   79,97.92%,Gonzalo Duran,(Republican),1322,2025-11-06_10:53:27.441582
AD   79,97.92%,Gonzalo Duran,(Conservative/United Alliance),313,2025-11-06_10:53:27.441582
AD   79,97.92%,Jumaane D. Williams,(Working Families),1333,2025-11-06_10:53:27.441582
AD   79,97.92%,Marty Dolan,(The Unity ),137,2025-11-06_10:53:27.441582
AD   79,97.92%,WRITE-IN,,13,2025-11-06_10:53:27.441582
AD   80,95.51%,Jumaane D. Williams,(Democratic),13709,2025-11-06_10:53:27.441582
AD   80,95.51%,Gonzalo Duran,(Republican),4171,2025-11-06_10:53:27.441582
AD   80,95.51%,Gonzalo Duran,(Conservative/United Alliance),538,2025-11-06_10:53:27.441582
AD   80,95.51%,Jumaane D. Williams,(Working Families),1749,2025-11-06_10:53:27.441582
AD   80,95.51%,Marty Dolan,(The Unity ),309,2025-11-06_10:53:27.441582
AD   80,95.51%,WRITE-IN,,29,2025-11-06_10:53:27.441582
AD   81,98.94%,Jumaane D. Williams,(Democratic),18097,2025-11-06_10:53:27.441582
AD   81,98.94%,Gonzalo Duran,(Republican),5666,2025-11-06_10:53:27.441582
AD   81,98.94%,Gonzalo Duran,(Conservative/United Alliance),906,2025-11-06_10:53:27.441582
AD   81,98.94%,Jumaane D. Williams,(Working Families),3123,2025-11-06_10:53:27.441582
AD   81,98.94%,Marty Dolan,(The Unity ),864,2025-11-06_10:53:27.441582
AD   81,98.94%,WRITE-IN,,66,2025-11-06_10:53:27.441582
AD   82,99.00%,Jumaane D. Williams,(Democratic),18166,2025-11-06_10:53:27.441582
AD   82,99.00%,Gonzalo Duran,(Republican),8561,2025-11-06_10:53:27.441582
AD   82,99.00%,Gonzalo Duran,(Conservative/United Alliance),990,2025-11-06_10:53:27.441582
AD   82,99.00%,Jumaane D. Williams,(Working Families),2214,2025-11-06_10:53:27.441582
AD   82,99.00%,Marty Dolan,(The Unity ),556,2025-11-06_10:53:27.441582
AD   82,99.00%,WRITE-IN,,49,2025-11-06_10:53:27.441582
AD   83,86.75%,Jumaane D. Williams,(Democratic),14201,2025-11-06_10:53:27.441582
AD   83,86.75%,Gonzalo Duran,(Republican),1049,2025-11-06_10:53:27.441582
AD   83,86.75%,Gonzalo Duran,(Conservative/United Alliance),184,2025-11-06_10:53:27.441582
AD   83,86.75%,Jumaane D. Williams,(Working Families),1208,2025-11-06_10:53:27.441582
AD   83,86.75%,Marty Dolan,(The Unity ),127,2025-11-06_10:53:27.441582
AD   83,86.75%,WRITE-IN,,16,2025-11-06_10:53:27.441582
AD   84,98.95%,Jumaane D. Williams,(Democratic),11836,2025-11-06_10:53:27.441582
AD   84,98.95%,Gonzalo Duran,(Republican),1610,2025-11-06_10:53:27.441582
AD   84,98.95%,Gonzalo Duran,(Conservative/United Alliance),372,2025-11-06_10:53:27.441582
AD   84,98.95%,Jumaane D. Williams,(Working Families),1788,2025-11-06_10:53:27.441582
AD   84,98.95%,Marty Dolan,(The Unity ),193,2025-11-06_10:53:27.441582
AD   84,98.95%,WRITE-IN,,14,2025-11-06_10:53:27.441582
AD   85,98.75%,Jumaane D. Williams,(Democratic),11811,2025-11-06_10:53:27.441582
AD   85,98.75%,Gonzalo Duran,(Republican),1837,2025-11-06_10:53:27.441582
AD   85,98.75%,Gonzalo Duran,(Conservative/United Alliance),415,2025-11-06_10:53:27.441582
AD   85,98.75%,Jumaane D. Williams,(Working Families),1390,2025-11-06_10:53:27.441582
AD   85,98.75%,Marty Dolan,(The Unity ),131,2025-11-06_10:53:27.441582
AD   85,98.75%,WRITE-IN,,19,2025-11-06_10:53:27.441582
AD   86,97.85%,Jumaane D. Williams,(Democratic),8961,2025-11-06_10:53:27.441582
AD   86,97.85%,Gonzalo Duran,(Republican),1599,2025-11-06_10:53:27.441582
AD   86,97.85%,Gonzalo Duran,(Conservative/United Alliance),329,2025-11-06_10:53:27.441582
AD   86,97.85%,Jumaane D. Williams,(Working Families),1073,2025-11-06_10:53:27.441582
AD   86,97.85%,Marty Dolan,(The Unity ),102,2025-11-06_10:53:27.441582
AD   86,97.85%,WRITE-IN,,9,2025-11-06_10:53:27.441582
AD   87,98.67%,Jumaane D. Williams,(Democratic),14775,2025-11-06_10:53:27.441582
AD   87,98.67%,Gonzalo Duran,(Republican),2189,2025-11-06_10:53:27.441582
AD   87,98.67%,Gonzalo Duran,(Conservative/United Alliance),397,2025-11-06_10:53:27.441582
AD   87,98.67%,Jumaane D. Williams,(Working Families),1741,2025-11-06_10:53:27.441582
AD   87,98.67%,Marty Dolan,(The Unity ),202,2025-11-06_10:53:27.441582
AD   87,98.67%,WRITE-IN,,36,2025-11-06_10:53:27.441582
Total,,Jumaane D. Williams,(Democratic),1144557,2025-11-06_10:53:27.441582
Total,,Gonzalo Duran,(Republican),418404,2025-11-06_10:53:27.441582
Total,,Gonzalo Duran,(Conservative/United Alliance),46709,2025-11-06_10:53:27.441582
Total,,Jumaane D. Williams,(Working Families),217639,2025-11-06_10:53:27.441582
Total,,Marty Dolan,(The Unity ),42314,2025-11-06_10:53:27.441582
Total,,WRITE-IN,,3472,2025-11-06_10:53:27.441582
