AD_num,reported,candidate,party,votes,scrape_time
AD   23,94.70%,YES,,11738,2025-11-06_10:54:58.242485
AD   23,94.70%,NO,,18969,2025-11-06_10:54:58.242485
AD   24,95.83%,YES,,13594,2025-11-06_10:54:58.242485
AD   24,95.83%,NO,,9174,2025-11-06_10:54:58.242485
AD   25,99.00%,YES,,9923,2025-11-06_10:54:58.242485
AD   25,99.00%,NO,,10466,2025-11-06_10:54:58.242485
AD   26,99.00%,YES,,13461,2025-11-06_10:54:58.242485
AD   26,99.00%,NO,,18181,2025-11-06_10:54:58.242485
AD   27,96.72%,YES,,9768,2025-11-06_10:54:58.242485
AD   27,96.72%,NO,,13651,2025-11-06_10:54:58.242485
AD   28,99.00%,YES,,17049,2025-11-06_10:54:58.242485
AD   28,99.00%,NO,,17446,2025-11-06_10:54:58.242485
AD   29,94.92%,YES,,17395,2025-11-06_10:54:58.242485
AD   29,94.92%,NO,,5499,2025-11-06_10:54:58.242485
AD   30,96.12%,YES,,12105,2025-11-06_10:54:58.242485
AD   30,96.12%,NO,,7210,2025-11-06_10:54:58.242485
AD   31,96.49%,YES,,11290,2025-11-06_10:54:58.242485
AD   31,96.49%,NO,,4294,2025-11-06_10:54:58.242485
AD   32,92.31%,YES,,15154,2025-11-06_10:54:58.242485
AD   32,92.31%,NO,,4557,2025-11-06_10:54:58.242485
AD   33,95.70%,YES,,18059,2025-11-06_10:54:58.242485
AD   33,95.70%,NO,,7926,2025-11-06_10:54:58.242485
AD   34,97.00%,YES,,14075,2025-11-06_10:54:58.242485
AD   34,97.00%,NO,,9278,2025-11-06_10:54:58.242485
AD   35,99.00%,YES,,9557,2025-11-06_10:54:58.242485
AD   35,99.00%,NO,,5415,2025-11-06_10:54:58.242485
AD   36,96.08%,YES,,20556,2025-11-06_10:54:58.242485
AD   36,96.08%,NO,,12350,2025-11-06_10:54:58.242485
AD   37,93.70%,YES,,18667,2025-11-06_10:54:58.242485
AD   37,93.70%,NO,,13589,2025-11-06_10:54:58.242485
AD   38,98.86%,YES,,12280,2025-11-06_10:54:58.242485
AD   38,98.86%,NO,,8080,2025-11-06_10:54:58.242485
AD   39,98.99%,YES,,10661,2025-11-06_10:54:58.242485
AD   39,98.99%,NO,,7297,2025-11-06_10:54:58.242485
AD   40,98.28%,YES,,7660,2025-11-06_10:54:58.242485
AD   40,98.28%,NO,,6668,2025-11-06_10:54:58.242485
AD   41,98.37%,YES,,11265,2025-11-06_10:54:58.242485
AD   41,98.37%,NO,,14635,2025-11-06_10:54:58.242485
AD   42,99.00%,YES,,16497,2025-11-06_10:54:58.242485
AD   42,99.00%,NO,,10448,2025-11-06_10:54:58.242485
AD   43,90.00%,YES,,19914,2025-11-06_10:54:58.242485
AD   43,90.00%,NO,,14311,2025-11-06_10:54:58.242485
AD   44,98.61%,YES,,27626,2025-11-06_10:54:58.242485
AD   44,98.61%,NO,,18439,2025-11-06_10:54:58.242485
AD   45,98.91%,YES,,6071,2025-11-06_10:54:58.242485
AD   45,98.91%,NO,,14318,2025-11-06_10:54:58.242485
AD   46,97.50%,YES,,12247,2025-11-06_10:54:58.242485
AD   46,97.50%,NO,,13711,2025-11-06_10:54:58.242485
AD   47,97.50%,YES,,7139,2025-11-06_10:54:58.242485
AD   47,97.50%,NO,,7878,2025-11-06_10:54:58.242485
AD   48,98.82%,YES,,5353,2025-11-06_10:54:58.242485
AD   48,98.82%,NO,,15341,2025-11-06_10:54:58.242485
AD   49,96.30%,YES,,5718,2025-11-06_10:54:58.242485
AD   49,96.30%,NO,,6130,2025-11-06_10:54:58.242485
AD   50,97.78%,YES,,21432,2025-11-06_10:54:58.242485
AD   50,97.78%,NO,,12958,2025-11-06_10:54:58.242485
AD   51,98.95%,YES,,12596,2025-11-06_10:54:58.242485
AD   51,98.95%,NO,,8411,2025-11-06_10:54:58.242485
AD   52,97.78%,YES,,34285,2025-11-06_10:54:58.242485
AD   52,97.78%,NO,,20234,2025-11-06_10:54:58.242485
AD   53,97.22%,YES,,20588,2025-11-06_10:54:58.242485
AD   53,97.22%,NO,,10926,2025-11-06_10:54:58.242485
AD   54,99.00%,YES,,12027,2025-11-06_10:54:58.242485
AD   54,99.00%,NO,,5619,2025-11-06_10:54:58.242485
AD   55,96.77%,YES,,12273,2025-11-06_10:54:58.242485
AD   55,96.77%,NO,,4916,2025-11-06_10:54:58.242485
AD   56,95.58%,YES,,20697,2025-11-06_10:54:58.242485
AD   56,95.58%,NO,,11716,2025-11-06_10:54:58.242485
AD   57,91.73%,YES,,26451,2025-11-06_10:54:58.242485
AD   57,91.73%,NO,,14525,2025-11-06_10:54:58.242485
AD   58,99.00%,YES,,14569,2025-11-06_10:54:58.242485
AD   58,99.00%,NO,,4952,2025-11-06_10:54:58.242485
AD   59,97.06%,YES,,12984,2025-11-06_10:54:58.242485
AD   59,97.06%,NO,,10664,2025-11-06_10:54:58.242485
AD   60,99.00%,YES,,12420,2025-11-06_10:54:58.242485
AD   60,99.00%,NO,,4406,2025-11-06_10:54:58.242485
AD   61,99.00%,YES,,15052,2025-11-06_10:54:58.242485
AD   61,99.00%,NO,,12859,2025-11-06_10:54:58.242485
AD   62,99.00%,YES,,11506,2025-11-06_10:54:58.242485
AD   62,99.00%,NO,,32588,2025-11-06_10:54:58.242485
