ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,97.98%,Oswald J. Feliz,(Democratic),237,AD 78,2025-11-05_01:52:19.862399
ED    1,97.98%,Aramis Ocasio,(Republican),27,AD 78,2025-11-05_01:52:19.862399
ED    1,97.98%,Gary Lutz,(Conservative),5,AD 78,2025-11-05_01:52:19.862399
ED    1,97.98%,WRITE-IN,&nbsp,1,AD 78,2025-11-05_01:52:19.862399
ED    2,97.98%,Oswald J. Feliz,(Democratic),357,AD 78,2025-11-05_01:52:19.862399
ED    2,97.98%,Aramis Ocasio,(Republican),25,AD 78,2025-11-05_01:52:19.862399
ED    2,97.98%,Gary Lutz,(Conservative),10,AD 78,2025-11-05_01:52:19.862399
ED    2,97.98%,WRITE-IN,&nbsp,0,AD 78,2025-11-05_01:52:19.862399
ED    3,97.98%,Oswald J. Feliz,(Democratic),222,AD 78,2025-11-05_01:52:19.862399
ED    3,97.98%,Aramis Ocasio,(Republican),38,AD 78,2025-11-05_01:52:19.862399
ED    3,97.98%,Gary Lutz,(Conservative),5,AD 78,2025-11-05_01:52:19.862399
ED    3,97.98%,WRITE-IN,&nbsp,0,AD 78,2025-11-05_01:52:19.862399
ED    4,97.98%,Oswald J. Feliz,(Democratic),213,AD 78,2025-11-05_01:52:19.862399
ED    4,97.98%,Aramis Ocasio,(Republican),25,AD 78,2025-11-05_01:52:19.862399
ED    4,97.98%,Gary Lutz,(Conservative),6,AD 78,2025-11-05_01:52:19.862399
ED    4,97.98%,WRITE-IN,&nbsp,2,AD 78,2025-11-05_01:52:19.862399
ED    5,97.98%,Oswald J. Feliz,(Democratic),172,AD 78,2025-11-05_01:52:19.862399
ED    5,97.98%,Aramis Ocasio,(Republican),29,AD 78,2025-11-05_01:52:19.862399
ED    5,97.98%,Gary Lutz,(Conservative),3,AD 78,2025-11-05_01:52:19.862399
ED    5,97.98%,WRITE-IN,&nbsp,2,AD 78,2025-11-05_01:52:19.862399
ED    6,97.98%,Oswald J. Feliz,(Democratic),193,AD 78,2025-11-05_01:52:19.862399
ED    6,97.98%,Aramis Ocasio,(Republican),28,AD 78,2025-11-05_01:52:19.862399
ED    6,97.98%,Gary Lutz,(Conservative),6,AD 78,2025-11-05_01:52:19.862399
ED    6,97.98%,WRITE-IN,&nbsp,0,AD 78,2025-11-05_01:52:19.862399
ED    7,97.98%,Oswald J. Feliz,(Democratic),246,AD 78,2025-11-05_01:52:19.862399
ED    7,97.98%,Aramis Ocasio,(Republican),32,AD 78,2025-11-05_01:52:19.862399
ED    7,97.98%,Gary Lutz,(Conservative),9,AD 78,2025-11-05_01:52:19.862399
ED    7,97.98%,WRITE-IN,&nbsp,0,AD 78,2025-11-05_01:52:19.862399
