ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    5,99.00%,Phil Wong,(Democratic),69,AD 28,2025-11-06_10:54:21.107757
ED    5,99.00%,Alicia B. Vaichunas,(Republican),36,AD 28,2025-11-06_10:54:21.107757
ED    5,99.00%,Alicia B. Vaichunas,(Conservative),5,AD 28,2025-11-06_10:54:21.107757
ED    5,99.00%,WRITE-IN,&nbsp,2,AD 28,2025-11-06_10:54:21.107757
ED   10,99.00%,Phil Wong,(Democratic),110,AD 28,2025-11-06_10:54:21.107757
ED   10,99.00%,Alicia B. Vaichunas,(Republican),237,AD 28,2025-11-06_10:54:21.107757
ED   10,99.00%,Alicia B. Vaichunas,(Conservative),9,AD 28,2025-11-06_10:54:21.107757
ED   10,99.00%,WRITE-IN,&nbsp,4,AD 28,2025-11-06_10:54:21.107757
ED   14,99.00%,Phil Wong,(Democratic),241,AD 28,2025-11-06_10:54:21.107757
ED   14,99.00%,Alicia B. Vaichunas,(Republican),285,AD 28,2025-11-06_10:54:21.107757
ED   14,99.00%,Alicia B. Vaichunas,(Conservative),29,AD 28,2025-11-06_10:54:21.107757
ED   14,99.00%,WRITE-IN,&nbsp,3,AD 28,2025-11-06_10:54:21.107757
ED   15,99.00%,Phil Wong,(Democratic),238,AD 28,2025-11-06_10:54:21.107757
ED   15,99.00%,Alicia B. Vaichunas,(Republican),301,AD 28,2025-11-06_10:54:21.107757
ED   15,99.00%,Alicia B. Vaichunas,(Conservative),21,AD 28,2025-11-06_10:54:21.107757
ED   15,99.00%,WRITE-IN,&nbsp,2,AD 28,2025-11-06_10:54:21.107757
ED   16,99.00%,Phil Wong,(Democratic),5,AD 28,2025-11-06_10:54:21.107757
ED   16,99.00%,Alicia B. Vaichunas,(Republican),1,AD 28,2025-11-06_10:54:21.107757
ED   16,99.00%,Alicia B. Vaichunas,(Conservative),0,AD 28,2025-11-06_10:54:21.107757
ED   16,99.00%,WRITE-IN,&nbsp,0,AD 28,2025-11-06_10:54:21.107757
ED   19,99.00%,Phil Wong,(Democratic),234,AD 28,2025-11-06_10:54:21.107757
ED   19,99.00%,Alicia B. Vaichunas,(Republican),126,AD 28,2025-11-06_10:54:21.107757
ED   19,99.00%,Alicia B. Vaichunas,(Conservative),16,AD 28,2025-11-06_10:54:21.107757
ED   19,99.00%,WRITE-IN,&nbsp,22,AD 28,2025-11-06_10:54:21.107757
ED   20,99.00%,Phil Wong,(Democratic),404,AD 28,2025-11-06_10:54:21.107757
ED   20,99.00%,Alicia B. Vaichunas,(Republican),174,AD 28,2025-11-06_10:54:21.107757
ED   20,99.00%,Alicia B. Vaichunas,(Conservative),16,AD 28,2025-11-06_10:54:21.107757
