AD_num,reported,candidate,party,votes,scrape_time
AD   23,94.70%,YES,,10799,2025-11-06_10:54:44.85968
AD   23,94.70%,NO,,20133,2025-11-06_10:54:44.85968
AD   24,95.83%,YES,,10699,2025-11-06_10:54:44.85968
AD   24,95.83%,NO,,12079,2025-11-06_10:54:44.85968
AD   25,99.00%,YES,,8367,2025-11-06_10:54:44.85968
AD   25,99.00%,NO,,12092,2025-11-06_10:54:44.85968
AD   26,99.00%,YES,,12502,2025-11-06_10:54:44.85968
AD   26,99.00%,NO,,19222,2025-11-06_10:54:44.85968
AD   27,96.72%,YES,,8219,2025-11-06_10:54:44.85968
AD   27,96.72%,NO,,15310,2025-11-06_10:54:44.85968
AD   28,99.00%,YES,,14489,2025-11-06_10:54:44.85968
AD   28,99.00%,NO,,20207,2025-11-06_10:54:44.85968
AD   29,94.92%,YES,,12008,2025-11-06_10:54:44.85968
AD   29,94.92%,NO,,10655,2025-11-06_10:54:44.85968
AD   30,96.12%,YES,,9137,2025-11-06_10:54:44.85968
AD   30,96.12%,NO,,10272,2025-11-06_10:54:44.85968
AD   31,96.49%,YES,,7815,2025-11-06_10:54:44.85968
AD   31,96.49%,NO,,7596,2025-11-06_10:54:44.85968
AD   32,92.31%,YES,,10246,2025-11-06_10:54:44.85968
AD   32,92.31%,NO,,9184,2025-11-06_10:54:44.85968
AD   33,95.70%,YES,,12911,2025-11-06_10:54:44.85968
AD   33,95.70%,NO,,12849,2025-11-06_10:54:44.85968
AD   34,97.00%,YES,,10179,2025-11-06_10:54:44.85968
AD   34,97.00%,NO,,13184,2025-11-06_10:54:44.85968
AD   35,99.00%,YES,,6552,2025-11-06_10:54:44.85968
AD   35,99.00%,NO,,8367,2025-11-06_10:54:44.85968
AD   36,96.08%,YES,,15223,2025-11-06_10:54:44.85968
AD   36,96.08%,NO,,17622,2025-11-06_10:54:44.85968
AD   37,93.70%,YES,,14171,2025-11-06_10:54:44.85968
AD   37,93.70%,NO,,18239,2025-11-06_10:54:44.85968
AD   38,98.86%,YES,,8683,2025-11-06_10:54:44.85968
AD   38,98.86%,NO,,11796,2025-11-06_10:54:44.85968
