boro,reported,candidate,party,votes,scrape_time
Kings,97.54%,Mercedes Narcisse,(Democratic),24622,2025-11-06_10:54:30.886409
Kings,97.54%,Athena A. Clarke,(Republican),10012,2025-11-06_10:54:30.886409
Kings,97.54%,Dimple Willabus,(Conservative),1643,2025-11-06_10:54:30.886409
Kings,97.54%,WRITE-IN,,62,2025-11-06_10:54:30.886409
Total,,Mercedes Narcisse,(Democratic),24622,2025-11-06_10:54:30.886409
Total,,Athena A. Clarke,(Republican),10012,2025-11-06_10:54:30.886409
Total,,Dimple Willabus,(Conservative),1643,2025-11-06_10:54:30.886409
Total,,WRITE-IN,,62,2025-11-06_10:54:30.886409
