ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    2,85.71%,Julie Won,(Democratic),73,AD 30,2025-11-06_10:54:18.609961
ED    2,85.71%,John Patrick Healy,(Republican),26,AD 30,2025-11-06_10:54:18.609961
ED    2,85.71%,John Patrick Healy,(Conservative),4,AD 30,2025-11-06_10:54:18.609961
ED    2,85.71%,WRITE-IN,&nbsp,0,AD 30,2025-11-06_10:54:18.609961
ED   11,99.00%,Julie Won,(Democratic),268,AD 30,2025-11-06_10:54:18.609961
ED   11,99.00%,John Patrick Healy,(Republican),138,AD 30,2025-11-06_10:54:18.609961
ED   11,99.00%,John Patrick Healy,(Conservative),19,AD 30,2025-11-06_10:54:18.609961
ED   11,99.00%,WRITE-IN,&nbsp,1,AD 30,2025-11-06_10:54:18.609961
ED   12,99.00%,Julie Won,(Democratic),164,AD 30,2025-11-06_10:54:18.609961
ED   12,99.00%,John Patrick Healy,(Republican),57,AD 30,2025-11-06_10:54:18.609961
ED   12,99.00%,John Patrick Healy,(Conservative),7,AD 30,2025-11-06_10:54:18.609961
ED   12,99.00%,WRITE-IN,&nbsp,1,AD 30,2025-11-06_10:54:18.609961
ED   13,75.00%,Julie Won,(Democratic),572,AD 30,2025-11-06_10:54:18.609961
ED   13,75.00%,John Patrick Healy,(Republican),215,AD 30,2025-11-06_10:54:18.609961
ED   13,75.00%,John Patrick Healy,(Conservative),25,AD 30,2025-11-06_10:54:18.609961
ED   13,75.00%,WRITE-IN,&nbsp,4,AD 30,2025-11-06_10:54:18.609961
ED   16,99.00%,Julie Won,(Democratic),404,AD 30,2025-11-06_10:54:18.609961
ED   16,99.00%,John Patrick Healy,(Republican),161,AD 30,2025-11-06_10:54:18.609961
ED   16,99.00%,John Patrick Healy,(Conservative),20,AD 30,2025-11-06_10:54:18.609961
ED   16,99.00%,WRITE-IN,&nbsp,0,AD 30,2025-11-06_10:54:18.609961
ED   17,99.00%,Julie Won,(Democratic),99,AD 30,2025-11-06_10:54:18.609961
ED   17,99.00%,John Patrick Healy,(Republican),68,AD 30,2025-11-06_10:54:18.609961
ED   17,99.00%,John Patrick Healy,(Conservative),10,AD 30,2025-11-06_10:54:18.609961
ED   17,99.00%,WRITE-IN,&nbsp,1,AD 30,2025-11-06_10:54:18.609961
ED   18,99.00%,Julie Won,(Democratic),117,AD 30,2025-11-06_10:54:18.609961
ED   18,99.00%,John Patrick Healy,(Republican),14,AD 30,2025-11-06_10:54:18.609961
ED   18,99.00%,John Patrick Healy,(Conservative),1,AD 30,2025-11-06_10:54:18.609961
