ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   54,99.00%,Shanel Thomas-Henry,(Democratic),0,AD 27,2025-11-06_10:54:15.425364
ED   54,99.00%,Giovanni Enrique Franco,(Republican),0,AD 27,2025-11-06_10:54:15.425364
ED   54,99.00%,Shanel Thomas-Henry,(Working Families),0,AD 27,2025-11-06_10:54:15.425364
ED   54,99.00%,Giovanni Enrique Franco,(United Alliance),0,AD 27,2025-11-06_10:54:15.425364
ED   54,99.00%,WRITE-IN,&nbsp,0,AD 27,2025-11-06_10:54:15.425364
ED   58,99.00%,Shanel Thomas-Henry,(Democratic),0,AD 27,2025-11-06_10:54:15.425364
ED   58,99.00%,Giovanni Enrique Franco,(Republican),0,AD 27,2025-11-06_10:54:15.425364
ED   58,99.00%,Shanel Thomas-Henry,(Working Families),0,AD 27,2025-11-06_10:54:15.425364
ED   58,99.00%,Giovanni Enrique Franco,(United Alliance),0,AD 27,2025-11-06_10:54:15.425364
ED   58,99.00%,WRITE-IN,&nbsp,0,AD 27,2025-11-06_10:54:15.425364
ED   60,99.00%,Shanel Thomas-Henry,(Democratic),0,AD 27,2025-11-06_10:54:15.425364
ED   60,99.00%,Giovanni Enrique Franco,(Republican),0,AD 27,2025-11-06_10:54:15.425364
ED   60,99.00%,Shanel Thomas-Henry,(Working Families),0,AD 27,2025-11-06_10:54:15.425364
ED   60,99.00%,Giovanni Enrique Franco,(United Alliance),0,AD 27,2025-11-06_10:54:15.425364
ED   60,99.00%,WRITE-IN,&nbsp,0,AD 27,2025-11-06_10:54:15.425364
ED   61,99.00%,Shanel Thomas-Henry,(Democratic),0,AD 27,2025-11-06_10:54:15.425364
ED   61,99.00%,Giovanni Enrique Franco,(Republican),0,AD 27,2025-11-06_10:54:15.425364
ED   61,99.00%,Shanel Thomas-Henry,(Working Families),0,AD 27,2025-11-06_10:54:15.425364
ED   61,99.00%,Giovanni Enrique Franco,(United Alliance),0,AD 27,2025-11-06_10:54:15.425364
ED   61,99.00%,WRITE-IN,&nbsp,0,AD 27,2025-11-06_10:54:15.425364
ED   67,99.00%,Shanel Thomas-Henry,(Democratic),0,AD 27,2025-11-06_10:54:15.425364
ED   67,99.00%,Giovanni Enrique Franco,(Republican),0,AD 27,2025-11-06_10:54:15.425364
ED   67,99.00%,Shanel Thomas-Henry,(Working Families),0,AD 27,2025-11-06_10:54:15.425364
ED   67,99.00%,Giovanni Enrique Franco,(United Alliance),0,AD 27,2025-11-06_10:54:15.425364
ED   67,99.00%,WRITE-IN,&nbsp,0,AD 27,2025-11-06_10:54:15.425364
Total,,Shanel Thomas-Henry,(Democratic),-,AD 27,2025-11-06_10:54:15.425364
Total,,Giovanni Enrique Franco,(Republican),-,AD 27,2025-11-06_10:54:15.425364
Total,,Shanel Thomas-Henry,(Working Families),-,AD 27,2025-11-06_10:54:15.425364
Total,,Giovanni Enrique Franco,(United Alliance),-,AD 27,2025-11-06_10:54:15.425364
Total,,WRITE-IN,&nbsp,-,AD 27,2025-11-06_10:54:15.425364
ED    2,99.00%,Shanel Thomas-Henry,(Democratic),71,AD 34,2025-11-06_10:54:15.425364
ED    2,99.00%,Giovanni Enrique Franco,(Republican),24,AD 34,2025-11-06_10:54:15.425364
ED    2,99.00%,Shanel Thomas-Henry,(Working Families),8,AD 34,2025-11-06_10:54:15.425364
ED    2,99.00%,Giovanni Enrique Franco,(United Alliance),9,AD 34,2025-11-06_10:54:15.425364
ED    2,99.00%,WRITE-IN,&nbsp,2,AD 34,2025-11-06_10:54:15.425364
