ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    3,99.00%,Shekar Krishnan,(Democratic),74,AD 30,2025-11-06_10:54:17.93042
ED    3,99.00%,Ramses S. Frias,(Republican),26,AD 30,2025-11-06_10:54:17.93042
ED    3,99.00%,Ramses S. Frias,(Conservative),0,AD 30,2025-11-06_10:54:17.93042
ED    3,99.00%,Shekar Krishnan,(Working Families),28,AD 30,2025-11-06_10:54:17.93042
ED    3,99.00%,Ricardo Pacheco,(Safe&Affordable/Stop The Casino),11,AD 30,2025-11-06_10:54:17.93042
ED    3,99.00%,Shah S. Haque,(Asians United),5,AD 30,2025-11-06_10:54:17.93042
ED    3,99.00%,WRITE-IN,&nbsp,1,AD 30,2025-11-06_10:54:17.93042
ED    4,87.50%,Shekar Krishnan,(Democratic),243,AD 30,2025-11-06_10:54:17.93042
ED    4,87.50%,Ramses S. Frias,(Republican),64,AD 30,2025-11-06_10:54:17.93042
ED    4,87.50%,Ramses S. Frias,(Conservative),5,AD 30,2025-11-06_10:54:17.93042
ED    4,87.50%,Shekar Krishnan,(Working Families),18,AD 30,2025-11-06_10:54:17.93042
ED    4,87.50%,Ricardo Pacheco,(Safe&Affordable/Stop The Casino),16,AD 30,2025-11-06_10:54:17.93042
ED    4,87.50%,Shah S. Haque,(Asians United),33,AD 30,2025-11-06_10:54:17.93042
ED    4,87.50%,WRITE-IN,&nbsp,1,AD 30,2025-11-06_10:54:17.93042
ED   14,99.00%,Shekar Krishnan,(Democratic),45,AD 30,2025-11-06_10:54:17.93042
ED   14,99.00%,Ramses S. Frias,(Republican),18,AD 30,2025-11-06_10:54:17.93042
ED   14,99.00%,Ramses S. Frias,(Conservative),4,AD 30,2025-11-06_10:54:17.93042
ED   14,99.00%,Shekar Krishnan,(Working Families),4,AD 30,2025-11-06_10:54:17.93042
ED   14,99.00%,Ricardo Pacheco,(Safe&Affordable/Stop The Casino),2,AD 30,2025-11-06_10:54:17.93042
ED   14,99.00%,Shah S. Haque,(Asians United),2,AD 30,2025-11-06_10:54:17.93042
ED   14,99.00%,WRITE-IN,&nbsp,0,AD 30,2025-11-06_10:54:17.93042
ED   15,99.00%,Shekar Krishnan,(Democratic),223,AD 30,2025-11-06_10:54:17.93042
ED   15,99.00%,Ramses S. Frias,(Republican),55,AD 30,2025-11-06_10:54:17.93042
ED   15,99.00%,Ramses S. Frias,(Conservative),8,AD 30,2025-11-06_10:54:17.93042
ED   15,99.00%,Shekar Krishnan,(Working Families),37,AD 30,2025-11-06_10:54:17.93042
ED   15,99.00%,Ricardo Pacheco,(Safe&Affordable/Stop The Casino),11,AD 30,2025-11-06_10:54:17.93042
ED   15,99.00%,Shah S. Haque,(Asians United),16,AD 30,2025-11-06_10:54:17.93042
ED   15,99.00%,WRITE-IN,&nbsp,0,AD 30,2025-11-06_10:54:17.93042
ED   19,90.00%,Shekar Krishnan,(Democratic),289,AD 30,2025-11-06_10:54:17.93042
ED   19,90.00%,Ramses S. Frias,(Republican),47,AD 30,2025-11-06_10:54:17.93042
ED   19,90.00%,Ramses S. Frias,(Conservative),9,AD 30,2025-11-06_10:54:17.93042
ED   19,90.00%,Shekar Krishnan,(Working Families),34,AD 30,2025-11-06_10:54:17.93042
ED   19,90.00%,Ricardo Pacheco,(Safe&Affordable/Stop The Casino),15,AD 30,2025-11-06_10:54:17.93042
ED   19,90.00%,Shah S. Haque,(Asians United),22,AD 30,2025-11-06_10:54:17.93042
ED   19,90.00%,WRITE-IN,&nbsp,0,AD 30,2025-11-06_10:54:17.93042
ED   35,99.00%,Shekar Krishnan,(Democratic),325,AD 30,2025-11-06_10:54:17.93042
ED   35,99.00%,Ramses S. Frias,(Republican),148,AD 30,2025-11-06_10:54:17.93042
ED   35,99.00%,Ramses S. Frias,(Conservative),9,AD 30,2025-11-06_10:54:17.93042
ED   35,99.00%,Shekar Krishnan,(Working Families),52,AD 30,2025-11-06_10:54:17.93042
ED   35,99.00%,Ricardo Pacheco,(Safe&Affordable/Stop The Casino),17,AD 30,2025-11-06_10:54:17.93042
ED   35,99.00%,Shah S. Haque,(Asians United),20,AD 30,2025-11-06_10:54:17.93042
ED   35,99.00%,WRITE-IN,&nbsp,4,AD 30,2025-11-06_10:54:17.93042
ED   36,99.00%,Shekar Krishnan,(Democratic),348,AD 30,2025-11-06_10:54:17.93042
ED   36,99.00%,Ramses S. Frias,(Republican),161,AD 30,2025-11-06_10:54:17.93042
ED   36,99.00%,Ramses S. Frias,(Conservative),15,AD 30,2025-11-06_10:54:17.93042
ED   36,99.00%,Shekar Krishnan,(Working Families),25,AD 30,2025-11-06_10:54:17.93042
ED   36,99.00%,Ricardo Pacheco,(Safe&Affordable/Stop The Casino),41,AD 30,2025-11-06_10:54:17.93042
ED   36,99.00%,Shah S. Haque,(Asians United),20,AD 30,2025-11-06_10:54:17.93042
ED   36,99.00%,WRITE-IN,&nbsp,2,AD 30,2025-11-06_10:54:17.93042
ED   37,99.00%,Shekar Krishnan,(Democratic),220,AD 30,2025-11-06_10:54:17.93042
ED   37,99.00%,Ramses S. Frias,(Republican),83,AD 30,2025-11-06_10:54:17.93042
ED   37,99.00%,Ramses S. Frias,(Conservative),9,AD 30,2025-11-06_10:54:17.93042
ED   37,99.00%,Shekar Krishnan,(Working Families),25,AD 30,2025-11-06_10:54:17.93042
ED   37,99.00%,Ricardo Pacheco,(Safe&Affordable/Stop The Casino),20,AD 30,2025-11-06_10:54:17.93042
ED   37,99.00%,Shah S. Haque,(Asians United),38,AD 30,2025-11-06_10:54:17.93042
ED   37,99.00%,WRITE-IN,&nbsp,0,AD 30,2025-11-06_10:54:17.93042
ED   38,99.00%,Shekar Krishnan,(Democratic),284,AD 30,2025-11-06_10:54:17.93042
ED   38,99.00%,Ramses S. Frias,(Republican),87,AD 30,2025-11-06_10:54:17.93042
ED   38,99.00%,Ramses S. Frias,(Conservative),7,AD 30,2025-11-06_10:54:17.93042
ED   38,99.00%,Shekar Krishnan,(Working Families),29,AD 30,2025-11-06_10:54:17.93042
ED   38,99.00%,Ricardo Pacheco,(Safe&Affordable/Stop The Casino),11,AD 30,2025-11-06_10:54:17.93042
ED   38,99.00%,Shah S. Haque,(Asians United),20,AD 30,2025-11-06_10:54:17.93042
ED   38,99.00%,WRITE-IN,&nbsp,2,AD 30,2025-11-06_10:54:17.93042
ED   39,90.00%,Shekar Krishnan,(Democratic),243,AD 30,2025-11-06_10:54:17.93042
ED   39,90.00%,Ramses S. Frias,(Republican),104,AD 30,2025-11-06_10:54:17.93042
ED   39,90.00%,Ramses S. Frias,(Conservative),8,AD 30,2025-11-06_10:54:17.93042
ED   39,90.00%,Shekar Krishnan,(Working Families),30,AD 30,2025-11-06_10:54:17.93042
ED   39,90.00%,Ricardo Pacheco,(Safe&Affordable/Stop The Casino),19,AD 30,2025-11-06_10:54:17.93042
ED   39,90.00%,Shah S. Haque,(Asians United),30,AD 30,2025-11-06_10:54:17.93042
ED   39,90.00%,WRITE-IN,&nbsp,2,AD 30,2025-11-06_10:54:17.93042
ED   40,99.00%,Shekar Krishnan,(Democratic),235,AD 30,2025-11-06_10:54:17.93042
ED   40,99.00%,Ramses S. Frias,(Republican),49,AD 30,2025-11-06_10:54:17.93042
ED   40,99.00%,Ramses S. Frias,(Conservative),2,AD 30,2025-11-06_10:54:17.93042
ED   40,99.00%,Shekar Krishnan,(Working Families),37,AD 30,2025-11-06_10:54:17.93042
ED   40,99.00%,Ricardo Pacheco,(Safe&Affordable/Stop The Casino),21,AD 30,2025-11-06_10:54:17.93042
ED   40,99.00%,Shah S. Haque,(Asians United),9,AD 30,2025-11-06_10:54:17.93042
ED   40,99.00%,WRITE-IN,&nbsp,1,AD 30,2025-11-06_10:54:17.93042
ED   41,90.00%,Shekar Krishnan,(Democratic),307,AD 30,2025-11-06_10:54:17.93042
ED   41,90.00%,Ramses S. Frias,(Republican),114,AD 30,2025-11-06_10:54:17.93042
ED   41,90.00%,Ramses S. Frias,(Conservative),14,AD 30,2025-11-06_10:54:17.93042
ED   41,90.00%,Shekar Krishnan,(Working Families),56,AD 30,2025-11-06_10:54:17.93042
ED   41,90.00%,Ricardo Pacheco,(Safe&Affordable/Stop The Casino),24,AD 30,2025-11-06_10:54:17.93042
ED   41,90.00%,Shah S. Haque,(Asians United),27,AD 30,2025-11-06_10:54:17.93042
ED   41,90.00%,WRITE-IN,&nbsp,1,AD 30,2025-11-06_10:54:17.93042
ED   42,99.00%,Shekar Krishnan,(Democratic),303,AD 30,2025-11-06_10:54:17.93042
