ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   31,97.98%,Mark D. Levine,(Democratic),457,AD 23,2025-11-05_01:51:42.65791
ED   31,97.98%,Peter Kefalas,(Republican),141,AD 23,2025-11-05_01:51:42.65791
ED   31,97.98%,Peter Kefalas,(Conservative),18,AD 23,2025-11-05_01:51:42.65791
ED   31,97.98%,Ismael Malave Perez,(The Unity ),10,AD 23,2025-11-05_01:51:42.65791
ED   31,97.98%,WRITE-IN,&nbsp,1,AD 23,2025-11-05_01:51:42.65791
ED   32,97.98%,Mark D. Levine,(Democratic),541,AD 23,2025-11-05_01:51:42.65791
ED   32,97.98%,Peter Kefalas,(Republican),219,AD 23,2025-11-05_01:51:42.65791
ED   32,97.98%,Peter Kefalas,(Conservative),21,AD 23,2025-11-05_01:51:42.65791
ED   32,97.98%,Ismael Malave Perez,(The Unity ),5,AD 23,2025-11-05_01:51:42.65791
ED   32,97.98%,WRITE-IN,&nbsp,1,AD 23,2025-11-05_01:51:42.65791
ED   33,97.98%,Mark D. Levine,(Democratic),176,AD 23,2025-11-05_01:51:42.65791
ED   33,97.98%,Peter Kefalas,(Republican),647,AD 23,2025-11-05_01:51:42.65791
ED   33,97.98%,Peter Kefalas,(Conservative),44,AD 23,2025-11-05_01:51:42.65791
ED   33,97.98%,Ismael Malave Perez,(The Unity ),2,AD 23,2025-11-05_01:51:42.65791
ED   33,97.98%,WRITE-IN,&nbsp,0,AD 23,2025-11-05_01:51:42.65791
ED   34,97.98%,Mark D. Levine,(Democratic),184,AD 23,2025-11-05_01:51:42.65791
ED   34,97.98%,Peter Kefalas,(Republican),571,AD 23,2025-11-05_01:51:42.65791
ED   34,97.98%,Peter Kefalas,(Conservative),37,AD 23,2025-11-05_01:51:42.65791
ED   34,97.98%,Ismael Malave Perez,(The Unity ),3,AD 23,2025-11-05_01:51:42.65791
ED   34,97.98%,WRITE-IN,&nbsp,0,AD 23,2025-11-05_01:51:42.65791
ED   35,97.98%,Mark D. Levine,(Democratic),144,AD 23,2025-11-05_01:51:42.65791
