ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   58,99.00%,Duane Frankson,(Democratic),32,AD 54,2025-11-06_10:54:40.589716
ED   58,99.00%,Dagmar Plaza-Gonzalez,(Democratic),36,AD 54,2025-11-06_10:54:40.589716
ED   58,99.00%,WRITE-IN,&nbsp,0,AD 54,2025-11-06_10:54:40.589716
ED   59,99.00%,Duane Frankson,(Democratic),0,AD 54,2025-11-06_10:54:40.589716
ED   59,99.00%,Dagmar Plaza-Gonzalez,(Democratic),0,AD 54,2025-11-06_10:54:40.589716
ED   59,99.00%,WRITE-IN,&nbsp,0,AD 54,2025-11-06_10:54:40.589716
ED   60,99.00%,Duane Frankson,(Democratic),47,AD 54,2025-11-06_10:54:40.589716
ED   60,99.00%,Dagmar Plaza-Gonzalez,(Democratic),35,AD 54,2025-11-06_10:54:40.589716
ED   60,99.00%,WRITE-IN,&nbsp,0,AD 54,2025-11-06_10:54:40.589716
ED   61,99.00%,Duane Frankson,(Democratic),118,AD 54,2025-11-06_10:54:40.589716
ED   61,99.00%,Dagmar Plaza-Gonzalez,(Democratic),119,AD 54,2025-11-06_10:54:40.589716
ED   61,99.00%,WRITE-IN,&nbsp,2,AD 54,2025-11-06_10:54:40.589716
ED   62,99.00%,Duane Frankson,(Democratic),53,AD 54,2025-11-06_10:54:40.589716
ED   62,99.00%,Dagmar Plaza-Gonzalez,(Democratic),57,AD 54,2025-11-06_10:54:40.589716
ED   62,99.00%,WRITE-IN,&nbsp,0,AD 54,2025-11-06_10:54:40.589716
ED   63,99.00%,Duane Frankson,(Democratic),27,AD 54,2025-11-06_10:54:40.589716
ED   63,99.00%,Dagmar Plaza-Gonzalez,(Democratic),24,AD 54,2025-11-06_10:54:40.589716
ED   63,99.00%,WRITE-IN,&nbsp,0,AD 54,2025-11-06_10:54:40.589716
ED   64,99.00%,Duane Frankson,(Democratic),45,AD 54,2025-11-06_10:54:40.589716
ED   64,99.00%,Dagmar Plaza-Gonzalez,(Democratic),50,AD 54,2025-11-06_10:54:40.589716
ED   64,99.00%,WRITE-IN,&nbsp,0,AD 54,2025-11-06_10:54:40.589716
ED   65,99.00%,Duane Frankson,(Democratic),0,AD 54,2025-11-06_10:54:40.589716
ED   65,99.00%,Dagmar Plaza-Gonzalez,(Democratic),0,AD 54,2025-11-06_10:54:40.589716
ED   65,99.00%,WRITE-IN,&nbsp,0,AD 54,2025-11-06_10:54:40.589716
Total,,Duane Frankson,(Democratic),14199,AD 54,2025-11-06_10:54:40.589716
Total,,Dagmar Plaza-Gonzalez,(Democratic),13700,AD 54,2025-11-06_10:54:40.589716
Total,,WRITE-IN,&nbsp,163,AD 54,2025-11-06_10:54:40.589716
ED    4,99.00%,Duane Frankson,(Democratic),23,AD 55,2025-11-06_10:54:40.589716
ED    4,99.00%,Dagmar Plaza-Gonzalez,(Democratic),15,AD 55,2025-11-06_10:54:40.589716
ED    4,99.00%,WRITE-IN,&nbsp,0,AD 55,2025-11-06_10:54:40.589716
ED   17,99.00%,Duane Frankson,(Democratic),62,AD 55,2025-11-06_10:54:40.589716
ED   17,99.00%,Dagmar Plaza-Gonzalez,(Democratic),58,AD 55,2025-11-06_10:54:40.589716
ED   17,99.00%,WRITE-IN,&nbsp,0,AD 55,2025-11-06_10:54:40.589716
ED   18,99.00%,Duane Frankson,(Democratic),14,AD 55,2025-11-06_10:54:40.589716
ED   18,99.00%,Dagmar Plaza-Gonzalez,(Democratic),16,AD 55,2025-11-06_10:54:40.589716
ED   18,99.00%,WRITE-IN,&nbsp,0,AD 55,2025-11-06_10:54:40.589716
ED   66,99.00%,Duane Frankson,(Democratic),9,AD 55,2025-11-06_10:54:40.589716
ED   66,99.00%,Dagmar Plaza-Gonzalez,(Democratic),6,AD 55,2025-11-06_10:54:40.589716
ED   66,99.00%,WRITE-IN,&nbsp,0,AD 55,2025-11-06_10:54:40.589716
Total,,Duane Frankson,(Democratic),108,AD 55,2025-11-06_10:54:40.589716
Total,,Dagmar Plaza-Gonzalez,(Democratic),95,AD 55,2025-11-06_10:54:40.589716
Total,,WRITE-IN,&nbsp,-,AD 55,2025-11-06_10:54:40.589716
ED    1,99.00%,Duane Frankson,(Democratic),213,AD 60,2025-11-06_10:54:40.589716
ED    1,99.00%,Dagmar Plaza-Gonzalez,(Democratic),154,AD 60,2025-11-06_10:54:40.589716
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 60,2025-11-06_10:54:40.589716
ED    2,99.00%,Duane Frankson,(Democratic),209,AD 60,2025-11-06_10:54:40.589716
ED    2,99.00%,Dagmar Plaza-Gonzalez,(Democratic),176,AD 60,2025-11-06_10:54:40.589716
ED    2,99.00%,WRITE-IN,&nbsp,0,AD 60,2025-11-06_10:54:40.589716
ED    3,99.00%,Duane Frankson,(Democratic),186,AD 60,2025-11-06_10:54:40.589716
ED    3,99.00%,Dagmar Plaza-Gonzalez,(Democratic),163,AD 60,2025-11-06_10:54:40.589716
ED    3,99.00%,WRITE-IN,&nbsp,0,AD 60,2025-11-06_10:54:40.589716
ED    4,99.00%,Duane Frankson,(Democratic),325,AD 60,2025-11-06_10:54:40.589716
ED    4,99.00%,Dagmar Plaza-Gonzalez,(Democratic),282,AD 60,2025-11-06_10:54:40.589716
ED    4,99.00%,WRITE-IN,&nbsp,2,AD 60,2025-11-06_10:54:40.589716
ED    5,99.00%,Duane Frankson,(Democratic),140,AD 60,2025-11-06_10:54:40.589716
ED    5,99.00%,Dagmar Plaza-Gonzalez,(Democratic),113,AD 60,2025-11-06_10:54:40.589716
ED    5,99.00%,WRITE-IN,&nbsp,0,AD 60,2025-11-06_10:54:40.589716
ED    6,99.00%,Duane Frankson,(Democratic),324,AD 60,2025-11-06_10:54:40.589716
ED    6,99.00%,Dagmar Plaza-Gonzalez,(Democratic),255,AD 60,2025-11-06_10:54:40.589716
