ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   43,0.00%,Remy Smith,(Republican),413,AD 61,2025-11-04_22:11:55.678813
ED   43,0.00%,Remy Smith,(Conservative),37,AD 61,2025-11-04_22:11:55.678813
ED   43,0.00%,WRITE-IN,&nbsp,-,AD 61,2025-11-04_22:11:55.678813
ED   44,0.00%,Matthew J. Santamauro,(Democratic),189,AD 61,2025-11-04_22:11:55.678813
ED   44,0.00%,Remy Smith,(Republican),381,AD 61,2025-11-04_22:11:55.678813
ED   44,0.00%,Remy Smith,(Conservative),24,AD 61,2025-11-04_22:11:55.678813
ED   44,0.00%,WRITE-IN,&nbsp,-,AD 61,2025-11-04_22:11:55.678813
ED   45,0.00%,Matthew J. Santamauro,(Democratic),162,AD 61,2025-11-04_22:11:55.678813
ED   45,0.00%,Remy Smith,(Republican),148,AD 61,2025-11-04_22:11:55.678813
ED   45,0.00%,Remy Smith,(Conservative),22,AD 61,2025-11-04_22:11:55.678813
ED   45,0.00%,WRITE-IN,&nbsp,-,AD 61,2025-11-04_22:11:55.678813
ED   46,0.00%,Matthew J. Santamauro,(Democratic),164,AD 61,2025-11-04_22:11:55.678813
ED   46,0.00%,Remy Smith,(Republican),201,AD 61,2025-11-04_22:11:55.678813
ED   46,0.00%,Remy Smith,(Conservative),23,AD 61,2025-11-04_22:11:55.678813
ED   46,0.00%,WRITE-IN,&nbsp,1,AD 61,2025-11-04_22:11:55.678813
ED   47,0.00%,Matthew J. Santamauro,(Democratic),53,AD 61,2025-11-04_22:11:55.678813
ED   47,0.00%,Remy Smith,(Republican),18,AD 61,2025-11-04_22:11:55.678813
ED   47,0.00%,Remy Smith,(Conservative),4,AD 61,2025-11-04_22:11:55.678813
ED   47,0.00%,WRITE-IN,&nbsp,-,AD 61,2025-11-04_22:11:55.678813
ED   48,0.00%,Matthew J. Santamauro,(Democratic),146,AD 61,2025-11-04_22:11:55.678813
ED   48,0.00%,Remy Smith,(Republican),76,AD 61,2025-11-04_22:11:55.678813
ED   48,0.00%,Remy Smith,(Conservative),15,AD 61,2025-11-04_22:11:55.678813
ED   48,0.00%,WRITE-IN,&nbsp,-,AD 61,2025-11-04_22:11:55.678813
ED   49,0.00%,Matthew J. Santamauro,(Democratic),-,AD 61,2025-11-04_22:11:55.678813
ED   49,0.00%,Remy Smith,(Republican),-,AD 61,2025-11-04_22:11:55.678813
ED   49,0.00%,Remy Smith,(Conservative),-,AD 61,2025-11-04_22:11:55.678813
ED   49,0.00%,WRITE-IN,&nbsp,-,AD 61,2025-11-04_22:11:55.678813
ED   50,0.00%,Matthew J. Santamauro,(Democratic),-,AD 61,2025-11-04_22:11:55.678813
ED   50,0.00%,Remy Smith,(Republican),-,AD 61,2025-11-04_22:11:55.678813
ED   50,0.00%,Remy Smith,(Conservative),-,AD 61,2025-11-04_22:11:55.678813
ED   50,0.00%,WRITE-IN,&nbsp,-,AD 61,2025-11-04_22:11:55.678813
Total,,Matthew J. Santamauro,(Democratic),11756,AD 61,2025-11-04_22:11:55.678813
Total,,Remy Smith,(Republican),6787,AD 61,2025-11-04_22:11:55.678813
Total,,Remy Smith,(Conservative),643,AD 61,2025-11-04_22:11:55.678813
Total,,WRITE-IN,&nbsp,32,AD 61,2025-11-04_22:11:55.678813
ED   57,0.00%,Matthew J. Santamauro,(Democratic),116,AD 62,2025-11-04_22:11:55.678813
ED   57,0.00%,Remy Smith,(Republican),189,AD 62,2025-11-04_22:11:55.678813
ED   57,0.00%,Remy Smith,(Conservative),11,AD 62,2025-11-04_22:11:55.678813
ED   57,0.00%,WRITE-IN,&nbsp,-,AD 62,2025-11-04_22:11:55.678813
ED   58,0.00%,Matthew J. Santamauro,(Democratic),124,AD 62,2025-11-04_22:11:55.678813
ED   58,0.00%,Remy Smith,(Republican),244,AD 62,2025-11-04_22:11:55.678813
ED   58,0.00%,Remy Smith,(Conservative),11,AD 62,2025-11-04_22:11:55.678813
ED   58,0.00%,WRITE-IN,&nbsp,-,AD 62,2025-11-04_22:11:55.678813
ED   64,0.00%,Matthew J. Santamauro,(Democratic),-,AD 62,2025-11-04_22:11:55.678813
ED   64,0.00%,Remy Smith,(Republican),-,AD 62,2025-11-04_22:11:55.678813
ED   64,0.00%,Remy Smith,(Conservative),-,AD 62,2025-11-04_22:11:55.678813
ED   64,0.00%,WRITE-IN,&nbsp,-,AD 62,2025-11-04_22:11:55.678813
ED   65,0.00%,Matthew J. Santamauro,(Democratic),-,AD 62,2025-11-04_22:11:55.678813
ED   65,0.00%,Remy Smith,(Republican),-,AD 62,2025-11-04_22:11:55.678813
ED   65,0.00%,Remy Smith,(Conservative),-,AD 62,2025-11-04_22:11:55.678813
ED   65,0.00%,WRITE-IN,&nbsp,-,AD 62,2025-11-04_22:11:55.678813
Total,,Matthew J. Santamauro,(Democratic),240,AD 62,2025-11-04_22:11:55.678813
Total,,Remy Smith,(Republican),433,AD 62,2025-11-04_22:11:55.678813
Total,,Remy Smith,(Conservative),22,AD 62,2025-11-04_22:11:55.678813
Total,,WRITE-IN,&nbsp,-,AD 62,2025-11-04_22:11:55.678813
ED   13,0.00%,Matthew J. Santamauro,(Democratic),209,AD 63,2025-11-04_22:11:55.678813
ED   13,0.00%,Remy Smith,(Republican),94,AD 63,2025-11-04_22:11:55.678813
ED   13,0.00%,Remy Smith,(Conservative),6,AD 63,2025-11-04_22:11:55.678813
ED   13,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   14,0.00%,Matthew J. Santamauro,(Democratic),301,AD 63,2025-11-04_22:11:55.678813
ED   14,0.00%,Remy Smith,(Republican),355,AD 63,2025-11-04_22:11:55.678813
ED   14,0.00%,Remy Smith,(Conservative),24,AD 63,2025-11-04_22:11:55.678813
ED   14,0.00%,WRITE-IN,&nbsp,2,AD 63,2025-11-04_22:11:55.678813
ED   15,0.00%,Matthew J. Santamauro,(Democratic),265,AD 63,2025-11-04_22:11:55.678813
ED   15,0.00%,Remy Smith,(Republican),268,AD 63,2025-11-04_22:11:55.678813
ED   15,0.00%,Remy Smith,(Conservative),27,AD 63,2025-11-04_22:11:55.678813
ED   15,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   16,0.00%,Matthew J. Santamauro,(Democratic),407,AD 63,2025-11-04_22:11:55.678813
ED   16,0.00%,Remy Smith,(Republican),283,AD 63,2025-11-04_22:11:55.678813
ED   16,0.00%,Remy Smith,(Conservative),20,AD 63,2025-11-04_22:11:55.678813
ED   16,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   17,0.00%,Matthew J. Santamauro,(Democratic),326,AD 63,2025-11-04_22:11:55.678813
ED   17,0.00%,Remy Smith,(Republican),463,AD 63,2025-11-04_22:11:55.678813
ED   17,0.00%,Remy Smith,(Conservative),22,AD 63,2025-11-04_22:11:55.678813
ED   17,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   18,0.00%,Matthew J. Santamauro,(Democratic),318,AD 63,2025-11-04_22:11:55.678813
ED   18,0.00%,Remy Smith,(Republican),490,AD 63,2025-11-04_22:11:55.678813
ED   18,0.00%,Remy Smith,(Conservative),31,AD 63,2025-11-04_22:11:55.678813
ED   18,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   19,0.00%,Matthew J. Santamauro,(Democratic),106,AD 63,2025-11-04_22:11:55.678813
ED   19,0.00%,Remy Smith,(Republican),133,AD 63,2025-11-04_22:11:55.678813
ED   19,0.00%,Remy Smith,(Conservative),6,AD 63,2025-11-04_22:11:55.678813
ED   19,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   29,0.00%,Matthew J. Santamauro,(Democratic),307,AD 63,2025-11-04_22:11:55.678813
ED   29,0.00%,Remy Smith,(Republican),429,AD 63,2025-11-04_22:11:55.678813
ED   29,0.00%,Remy Smith,(Conservative),32,AD 63,2025-11-04_22:11:55.678813
ED   29,0.00%,WRITE-IN,&nbsp,2,AD 63,2025-11-04_22:11:55.678813
ED   30,0.00%,Matthew J. Santamauro,(Democratic),287,AD 63,2025-11-04_22:11:55.678813
ED   30,0.00%,Remy Smith,(Republican),453,AD 63,2025-11-04_22:11:55.678813
ED   30,0.00%,Remy Smith,(Conservative),36,AD 63,2025-11-04_22:11:55.678813
ED   30,0.00%,WRITE-IN,&nbsp,1,AD 63,2025-11-04_22:11:55.678813
ED   31,0.00%,Matthew J. Santamauro,(Democratic),296,AD 63,2025-11-04_22:11:55.678813
ED   31,0.00%,Remy Smith,(Republican),480,AD 63,2025-11-04_22:11:55.678813
ED   31,0.00%,Remy Smith,(Conservative),41,AD 63,2025-11-04_22:11:55.678813
ED   31,0.00%,WRITE-IN,&nbsp,2,AD 63,2025-11-04_22:11:55.678813
ED   32,0.00%,Matthew J. Santamauro,(Democratic),301,AD 63,2025-11-04_22:11:55.678813
ED   32,0.00%,Remy Smith,(Republican),507,AD 63,2025-11-04_22:11:55.678813
ED   32,0.00%,Remy Smith,(Conservative),37,AD 63,2025-11-04_22:11:55.678813
ED   32,0.00%,WRITE-IN,&nbsp,1,AD 63,2025-11-04_22:11:55.678813
ED   33,0.00%,Matthew J. Santamauro,(Democratic),176,AD 63,2025-11-04_22:11:55.678813
ED   33,0.00%,Remy Smith,(Republican),293,AD 63,2025-11-04_22:11:55.678813
ED   33,0.00%,Remy Smith,(Conservative),22,AD 63,2025-11-04_22:11:55.678813
ED   33,0.00%,WRITE-IN,&nbsp,-,AD 63,2025-11-04_22:11:55.678813
ED   36,0.00%,Matthew J. Santamauro,(Democratic),375,AD 63,2025-11-04_22:11:55.678813
ED   36,0.00%,Remy Smith,(Republican),73,AD 63,2025-11-04_22:11:55.678813
