ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Onya Brinson,(Democratic),131,AD 69,2025-11-06_10:54:35.222498
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 69,2025-11-06_10:54:35.222498
ED    2,99.00%,Onya Brinson,(Democratic),419,AD 69,2025-11-06_10:54:35.222498
ED    2,99.00%,WRITE-IN,&nbsp,4,AD 69,2025-11-06_10:54:35.222498
ED    3,99.00%,Onya Brinson,(Democratic),214,AD 69,2025-11-06_10:54:35.222498
ED    3,99.00%,WRITE-IN,&nbsp,2,AD 69,2025-11-06_10:54:35.222498
ED    4,99.00%,Onya Brinson,(Democratic),142,AD 69,2025-11-06_10:54:35.222498
ED    4,99.00%,WRITE-IN,&nbsp,0,AD 69,2025-11-06_10:54:35.222498
ED    5,99.00%,Onya Brinson,(Democratic),515,AD 69,2025-11-06_10:54:35.222498
ED    5,99.00%,WRITE-IN,&nbsp,0,AD 69,2025-11-06_10:54:35.222498
ED    6,99.00%,Onya Brinson,(Democratic),783,AD 69,2025-11-06_10:54:35.222498
ED    6,99.00%,WRITE-IN,&nbsp,1,AD 69,2025-11-06_10:54:35.222498
ED    7,99.00%,Onya Brinson,(Democratic),649,AD 69,2025-11-06_10:54:35.222498
ED    7,99.00%,WRITE-IN,&nbsp,3,AD 69,2025-11-06_10:54:35.222498
ED    8,50.00%,Onya Brinson,(Democratic),228,AD 69,2025-11-06_10:54:35.222498
ED    8,50.00%,WRITE-IN,&nbsp,1,AD 69,2025-11-06_10:54:35.222498
ED    9,99.00%,Onya Brinson,(Democratic),573,AD 69,2025-11-06_10:54:35.222498
ED    9,99.00%,WRITE-IN,&nbsp,2,AD 69,2025-11-06_10:54:35.222498
ED   10,50.00%,Onya Brinson,(Democratic),135,AD 69,2025-11-06_10:54:35.222498
ED   10,50.00%,WRITE-IN,&nbsp,1,AD 69,2025-11-06_10:54:35.222498
ED   11,99.00%,Onya Brinson,(Democratic),646,AD 69,2025-11-06_10:54:35.222498
