ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   51,97.98%,Shirley Aldebol,(Democratic),0,AD 78,2025-11-05_01:52:18.664583
ED   51,97.98%,Kristy Marmorato,(Republican),0,AD 78,2025-11-05_01:52:18.664583
ED   51,97.98%,Kristy Marmorato,(Conservative),0,AD 78,2025-11-05_01:52:18.664583
ED   51,97.98%,Shirley Aldebol,(Working Families),0,AD 78,2025-11-05_01:52:18.664583
ED   51,97.98%,Joel Rivera,(The Unity ),0,AD 78,2025-11-05_01:52:18.664583
ED   51,97.98%,WRITE-IN,&nbsp,0,AD 78,2025-11-05_01:52:18.664583
Total,,Shirley Aldebol,(Democratic),-,AD 78,2025-11-05_01:52:18.664583
Total,,Kristy Marmorato,(Republican),-,AD 78,2025-11-05_01:52:18.664583
Total,,Kristy Marmorato,(Conservative),-,AD 78,2025-11-05_01:52:18.664583
Total,,Shirley Aldebol,(Working Families),-,AD 78,2025-11-05_01:52:18.664583
Total,,Joel Rivera,(The Unity ),-,AD 78,2025-11-05_01:52:18.664583
Total,,WRITE-IN,&nbsp,-,AD 78,2025-11-05_01:52:18.664583
ED    1,97.98%,Shirley Aldebol,(Democratic),147,AD 80,2025-11-05_01:52:18.664583
ED    1,97.98%,Kristy Marmorato,(Republican),68,AD 80,2025-11-05_01:52:18.664583
ED    1,97.98%,Kristy Marmorato,(Conservative),10,AD 80,2025-11-05_01:52:18.664583
ED    1,97.98%,Shirley Aldebol,(Working Families),10,AD 80,2025-11-05_01:52:18.664583
ED    1,97.98%,Joel Rivera,(The Unity ),6,AD 80,2025-11-05_01:52:18.664583
ED    1,97.98%,WRITE-IN,&nbsp,1,AD 80,2025-11-05_01:52:18.664583
ED    2,97.98%,Shirley Aldebol,(Democratic),167,AD 80,2025-11-05_01:52:18.664583
ED    2,97.98%,Kristy Marmorato,(Republican),43,AD 80,2025-11-05_01:52:18.664583
ED    2,97.98%,Kristy Marmorato,(Conservative),12,AD 80,2025-11-05_01:52:18.664583
ED    2,97.98%,Shirley Aldebol,(Working Families),26,AD 80,2025-11-05_01:52:18.664583
ED    2,97.98%,Joel Rivera,(The Unity ),6,AD 80,2025-11-05_01:52:18.664583
ED    2,97.98%,WRITE-IN,&nbsp,0,AD 80,2025-11-05_01:52:18.664583
ED    4,97.98%,Shirley Aldebol,(Democratic),106,AD 80,2025-11-05_01:52:18.664583
ED    4,97.98%,Kristy Marmorato,(Republican),177,AD 80,2025-11-05_01:52:18.664583
ED    4,97.98%,Kristy Marmorato,(Conservative),29,AD 80,2025-11-05_01:52:18.664583
ED    4,97.98%,Shirley Aldebol,(Working Families),16,AD 80,2025-11-05_01:52:18.664583
ED    4,97.98%,Joel Rivera,(The Unity ),0,AD 80,2025-11-05_01:52:18.664583
ED    4,97.98%,WRITE-IN,&nbsp,0,AD 80,2025-11-05_01:52:18.664583
ED    5,97.98%,Shirley Aldebol,(Democratic),246,AD 80,2025-11-05_01:52:18.664583
ED    5,97.98%,Kristy Marmorato,(Republican),88,AD 80,2025-11-05_01:52:18.664583
ED    5,97.98%,Kristy Marmorato,(Conservative),15,AD 80,2025-11-05_01:52:18.664583
ED    5,97.98%,Shirley Aldebol,(Working Families),22,AD 80,2025-11-05_01:52:18.664583
ED    5,97.98%,Joel Rivera,(The Unity ),14,AD 80,2025-11-05_01:52:18.664583
ED    5,97.98%,WRITE-IN,&nbsp,0,AD 80,2025-11-05_01:52:18.664583
ED    6,97.98%,Shirley Aldebol,(Democratic),256,AD 80,2025-11-05_01:52:18.664583
ED    6,97.98%,Kristy Marmorato,(Republican),162,AD 80,2025-11-05_01:52:18.664583
ED    6,97.98%,Kristy Marmorato,(Conservative),24,AD 80,2025-11-05_01:52:18.664583
ED    6,97.98%,Shirley Aldebol,(Working Families),42,AD 80,2025-11-05_01:52:18.664583
ED    6,97.98%,Joel Rivera,(The Unity ),17,AD 80,2025-11-05_01:52:18.664583
ED    6,97.98%,WRITE-IN,&nbsp,1,AD 80,2025-11-05_01:52:18.664583
ED    7,97.98%,Shirley Aldebol,(Democratic),208,AD 80,2025-11-05_01:52:18.664583
ED    7,97.98%,Kristy Marmorato,(Republican),142,AD 80,2025-11-05_01:52:18.664583
ED    7,97.98%,Kristy Marmorato,(Conservative),15,AD 80,2025-11-05_01:52:18.664583
ED    7,97.98%,Shirley Aldebol,(Working Families),22,AD 80,2025-11-05_01:52:18.664583
ED    7,97.98%,Joel Rivera,(The Unity ),14,AD 80,2025-11-05_01:52:18.664583
ED    7,97.98%,WRITE-IN,&nbsp,0,AD 80,2025-11-05_01:52:18.664583
ED    9,97.98%,Shirley Aldebol,(Democratic),212,AD 80,2025-11-05_01:52:18.664583
ED    9,97.98%,Kristy Marmorato,(Republican),93,AD 80,2025-11-05_01:52:18.664583
ED    9,97.98%,Kristy Marmorato,(Conservative),18,AD 80,2025-11-05_01:52:18.664583
ED    9,97.98%,Shirley Aldebol,(Working Families),22,AD 80,2025-11-05_01:52:18.664583
ED    9,97.98%,Joel Rivera,(The Unity ),13,AD 80,2025-11-05_01:52:18.664583
ED    9,97.98%,WRITE-IN,&nbsp,2,AD 80,2025-11-05_01:52:18.664583
ED   10,97.98%,Shirley Aldebol,(Democratic),165,AD 80,2025-11-05_01:52:18.664583
ED   10,97.98%,Kristy Marmorato,(Republican),188,AD 80,2025-11-05_01:52:18.664583
ED   10,97.98%,Kristy Marmorato,(Conservative),13,AD 80,2025-11-05_01:52:18.664583
ED   10,97.98%,Shirley Aldebol,(Working Families),19,AD 80,2025-11-05_01:52:18.664583
ED   10,97.98%,Joel Rivera,(The Unity ),7,AD 80,2025-11-05_01:52:18.664583
ED   10,97.98%,WRITE-IN,&nbsp,2,AD 80,2025-11-05_01:52:18.664583
ED   11,97.98%,Shirley Aldebol,(Democratic),227,AD 80,2025-11-05_01:52:18.664583
ED   11,97.98%,Kristy Marmorato,(Republican),117,AD 80,2025-11-05_01:52:18.664583
ED   11,97.98%,Kristy Marmorato,(Conservative),14,AD 80,2025-11-05_01:52:18.664583
ED   11,97.98%,Shirley Aldebol,(Working Families),26,AD 80,2025-11-05_01:52:18.664583
ED   11,97.98%,Joel Rivera,(The Unity ),7,AD 80,2025-11-05_01:52:18.664583
ED   11,97.98%,WRITE-IN,&nbsp,0,AD 80,2025-11-05_01:52:18.664583
ED   12,97.98%,Shirley Aldebol,(Democratic),286,AD 80,2025-11-05_01:52:18.664583
ED   12,97.98%,Kristy Marmorato,(Republican),100,AD 80,2025-11-05_01:52:18.664583
ED   12,97.98%,Kristy Marmorato,(Conservative),9,AD 80,2025-11-05_01:52:18.664583
ED   12,97.98%,Shirley Aldebol,(Working Families),39,AD 80,2025-11-05_01:52:18.664583
ED   12,97.98%,Joel Rivera,(The Unity ),9,AD 80,2025-11-05_01:52:18.664583
ED   12,97.98%,WRITE-IN,&nbsp,0,AD 80,2025-11-05_01:52:18.664583
ED   13,97.98%,Shirley Aldebol,(Democratic),312,AD 80,2025-11-05_01:52:18.664583
ED   13,97.98%,Kristy Marmorato,(Republican),97,AD 80,2025-11-05_01:52:18.664583
ED   13,97.98%,Kristy Marmorato,(Conservative),21,AD 80,2025-11-05_01:52:18.664583
