ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   39,99.00%,Ty Hankerson,(Democratic),30,AD 23,2025-11-06_10:54:19.760704
ED   39,99.00%,Ty Hankerson,(Working Families),4,AD 23,2025-11-06_10:54:19.760704
ED   39,99.00%,WRITE-IN,&nbsp,0,AD 23,2025-11-06_10:54:19.760704
ED   40,99.00%,Ty Hankerson,(Democratic),236,AD 23,2025-11-06_10:54:19.760704
ED   40,99.00%,Ty Hankerson,(Working Families),38,AD 23,2025-11-06_10:54:19.760704
ED   40,99.00%,WRITE-IN,&nbsp,4,AD 23,2025-11-06_10:54:19.760704
ED   64,99.00%,Ty Hankerson,(Democratic),57,AD 23,2025-11-06_10:54:19.760704
ED   64,99.00%,Ty Hankerson,(Working Families),18,AD 23,2025-11-06_10:54:19.760704
ED   64,99.00%,WRITE-IN,&nbsp,1,AD 23,2025-11-06_10:54:19.760704
Total,,Ty Hankerson,(Democratic),323,AD 23,2025-11-06_10:54:19.760704
Total,,Ty Hankerson,(Working Families),60,AD 23,2025-11-06_10:54:19.760704
Total,,WRITE-IN,&nbsp,5,AD 23,2025-11-06_10:54:19.760704
ED    1,99.00%,Ty Hankerson,(Democratic),108,AD 24,2025-11-06_10:54:19.760704
ED    1,99.00%,Ty Hankerson,(Working Families),13,AD 24,2025-11-06_10:54:19.760704
ED    1,99.00%,WRITE-IN,&nbsp,1,AD 24,2025-11-06_10:54:19.760704
ED    2,99.00%,Ty Hankerson,(Democratic),132,AD 24,2025-11-06_10:54:19.760704
ED    2,99.00%,Ty Hankerson,(Working Families),21,AD 24,2025-11-06_10:54:19.760704
ED    2,99.00%,WRITE-IN,&nbsp,4,AD 24,2025-11-06_10:54:19.760704
ED    3,99.00%,Ty Hankerson,(Democratic),294,AD 24,2025-11-06_10:54:19.760704
ED    3,99.00%,Ty Hankerson,(Working Families),57,AD 24,2025-11-06_10:54:19.760704
ED    3,99.00%,WRITE-IN,&nbsp,6,AD 24,2025-11-06_10:54:19.760704
ED    4,99.00%,Ty Hankerson,(Democratic),214,AD 24,2025-11-06_10:54:19.760704
ED    4,99.00%,Ty Hankerson,(Working Families),35,AD 24,2025-11-06_10:54:19.760704
ED    4,99.00%,WRITE-IN,&nbsp,2,AD 24,2025-11-06_10:54:19.760704
ED    5,99.00%,Ty Hankerson,(Democratic),193,AD 24,2025-11-06_10:54:19.760704
ED    5,99.00%,Ty Hankerson,(Working Families),32,AD 24,2025-11-06_10:54:19.760704
ED    5,99.00%,WRITE-IN,&nbsp,4,AD 24,2025-11-06_10:54:19.760704
ED    7,99.00%,Ty Hankerson,(Democratic),197,AD 24,2025-11-06_10:54:19.760704
