AD_num,reported,candidate,party,votes,scrape_time
AD   23,0.00%,YES,,11063,2025-11-04_22:12:06.683496
AD   23,0.00%,NO,,19913,2025-11-04_22:12:06.683496
AD   24,0.00%,YES,,13043,2025-11-04_22:12:06.683496
AD   24,0.00%,NO,,9851,2025-11-04_22:12:06.683496
AD   25,0.00%,YES,,9372,2025-11-04_22:12:06.683496
AD   25,0.00%,NO,,11105,2025-11-04_22:12:06.683496
AD   26,0.00%,YES,,12793,2025-11-04_22:12:06.683496
AD   26,0.00%,NO,,18993,2025-11-04_22:12:06.683496
AD   27,0.00%,YES,,8808,2025-11-04_22:12:06.683496
AD   27,0.00%,NO,,13911,2025-11-04_22:12:06.683496
AD   28,0.00%,YES,,16676,2025-11-04_22:12:06.683496
AD   28,0.00%,NO,,18105,2025-11-04_22:12:06.683496
AD   29,0.00%,YES,,15738,2025-11-04_22:12:06.683496
AD   29,0.00%,NO,,6887,2025-11-04_22:12:06.683496
AD   30,0.00%,YES,,11536,2025-11-04_22:12:06.683496
AD   30,0.00%,NO,,7709,2025-11-04_22:12:06.683496
AD   31,0.00%,YES,,10497,2025-11-04_22:12:06.683496
AD   31,0.00%,NO,,5098,2025-11-04_22:12:06.683496
AD   32,0.00%,YES,,13754,2025-11-04_22:12:06.683496
AD   32,0.00%,NO,,5627,2025-11-04_22:12:06.683496
AD   33,0.00%,YES,,16770,2025-11-04_22:12:06.683496
AD   33,0.00%,NO,,9268,2025-11-04_22:12:06.683496
AD   34,0.00%,YES,,12303,2025-11-04_22:12:06.683496
AD   34,0.00%,NO,,8758,2025-11-04_22:12:06.683496
AD   35,0.00%,YES,,8776,2025-11-04_22:12:06.683496
AD   35,0.00%,NO,,5925,2025-11-04_22:12:06.683496
AD   36,0.00%,YES,,20129,2025-11-04_22:12:06.683496
AD   36,0.00%,NO,,12631,2025-11-04_22:12:06.683496
AD   37,0.00%,YES,,17756,2025-11-04_22:12:06.683496
AD   37,0.00%,NO,,13703,2025-11-04_22:12:06.683496
AD   38,0.00%,YES,,11342,2025-11-04_22:12:06.683496
AD   38,0.00%,NO,,8766,2025-11-04_22:12:06.683496
AD   39,0.00%,YES,,10083,2025-11-04_22:12:06.683496
AD   39,0.00%,NO,,7672,2025-11-04_22:12:06.683496
AD   40,0.00%,YES,,7145,2025-11-04_22:12:06.683496
AD   40,0.00%,NO,,6975,2025-11-04_22:12:06.683496
AD   41,0.00%,YES,,10625,2025-11-04_22:12:06.683496
AD   41,0.00%,NO,,15389,2025-11-04_22:12:06.683496
AD   42,0.00%,YES,,14544,2025-11-04_22:12:06.683496
AD   42,0.00%,NO,,10985,2025-11-04_22:12:06.683496
AD   43,0.00%,YES,,18726,2025-11-04_22:12:06.683496
AD   43,0.00%,NO,,15772,2025-11-04_22:12:06.683496
AD   44,0.00%,YES,,27048,2025-11-04_22:12:06.683496
AD   44,0.00%,NO,,17006,2025-11-04_22:12:06.683496
AD   45,0.00%,YES,,5782,2025-11-04_22:12:06.683496
AD   45,0.00%,NO,,14151,2025-11-04_22:12:06.683496
AD   46,0.00%,YES,,11626,2025-11-04_22:12:06.683496
AD   46,0.00%,NO,,14362,2025-11-04_22:12:06.683496
AD   47,0.00%,YES,,6432,2025-11-04_22:12:06.683496
AD   47,0.00%,NO,,8404,2025-11-04_22:12:06.683496
AD   48,0.00%,YES,,5572,2025-11-04_22:12:06.683496
AD   48,0.00%,NO,,15154,2025-11-04_22:12:06.683496
AD   49,0.00%,YES,,5086,2025-11-04_22:12:06.683496
AD   49,0.00%,NO,,6181,2025-11-04_22:12:06.683496
AD   50,0.00%,YES,,22371,2025-11-04_22:12:06.683496
AD   50,0.00%,NO,,12502,2025-11-04_22:12:06.683496
AD   51,0.00%,YES,,11885,2025-11-04_22:12:06.683496
AD   51,0.00%,NO,,8631,2025-11-04_22:12:06.683496
AD   52,0.00%,YES,,35939,2025-11-04_22:12:06.683496
AD   52,0.00%,NO,,17393,2025-11-04_22:12:06.683496
AD   53,0.00%,YES,,18691,2025-11-04_22:12:06.683496
AD   53,0.00%,NO,,11133,2025-11-04_22:12:06.683496
AD   54,0.00%,YES,,11248,2025-11-04_22:12:06.683496
AD   54,0.00%,NO,,6509,2025-11-04_22:12:06.683496
AD   55,0.00%,YES,,10835,2025-11-04_22:12:06.683496
AD   55,0.00%,NO,,5716,2025-11-04_22:12:06.683496
AD   56,0.00%,YES,,18748,2025-11-04_22:12:06.683496
AD   56,0.00%,NO,,12687,2025-11-04_22:12:06.683496
AD   57,0.00%,YES,,25955,2025-11-04_22:12:06.683496
AD   57,0.00%,NO,,14548,2025-11-04_22:12:06.683496
AD   58,0.00%,YES,,12793,2025-11-04_22:12:06.683496
AD   58,0.00%,NO,,5945,2025-11-04_22:12:06.683496
AD   59,0.00%,YES,,11547,2025-11-04_22:12:06.683496
AD   59,0.00%,NO,,11955,2025-11-04_22:12:06.683496
AD   60,0.00%,YES,,9987,2025-11-04_22:12:06.683496
AD   60,0.00%,NO,,4867,2025-11-04_22:12:06.683496
AD   61,0.00%,YES,,14375,2025-11-04_22:12:06.683496
AD   61,0.00%,NO,,13547,2025-11-04_22:12:06.683496
AD   62,0.00%,YES,,10156,2025-11-04_22:12:06.683496
AD   62,0.00%,NO,,34139,2025-11-04_22:12:06.683496
AD   63,0.00%,YES,,12329,2025-11-04_22:12:06.683496
AD   63,0.00%,NO,,20556,2025-11-04_22:12:06.683496
AD   64,0.00%,YES,,11973,2025-11-04_22:12:06.683496
AD   64,0.00%,NO,,23409,2025-11-04_22:12:06.683496
AD   65,0.00%,YES,,17364,2025-11-04_22:12:06.683496
AD   65,0.00%,NO,,12403,2025-11-04_22:12:06.683496
AD   66,0.00%,YES,,26648,2025-11-04_22:12:06.683496
AD   66,0.00%,NO,,18105,2025-11-04_22:12:06.683496
AD   67,0.00%,YES,,30154,2025-11-04_22:12:06.683496
AD   67,0.00%,NO,,16046,2025-11-04_22:12:06.683496
AD   68,0.00%,YES,,17048,2025-11-04_22:12:06.683496
AD   68,0.00%,NO,,9285,2025-11-04_22:12:06.683496
AD   69,0.00%,YES,,28782,2025-11-04_22:12:06.683496
AD   69,0.00%,NO,,15291,2025-11-04_22:12:06.683496
AD   70,0.00%,YES,,21092,2025-11-04_22:12:06.683496
AD   70,0.00%,NO,,11367,2025-11-04_22:12:06.683496
AD   71,0.00%,YES,,19300,2025-11-04_22:12:06.683496
AD   71,0.00%,NO,,11811,2025-11-04_22:12:06.683496
AD   72,0.00%,YES,,12712,2025-11-04_22:12:06.683496
AD   72,0.00%,NO,,7999,2025-11-04_22:12:06.683496
AD   73,0.00%,YES,,28919,2025-11-04_22:12:06.683496
AD   73,0.00%,NO,,17294,2025-11-04_22:12:06.683496
AD   74,0.00%,YES,,25042,2025-11-04_22:12:06.683496
AD   74,0.00%,NO,,14999,2025-11-04_22:12:06.683496
AD   75,0.00%,YES,,25151,2025-11-04_22:12:06.683496
AD   75,0.00%,NO,,14192,2025-11-04_22:12:06.683496
AD   76,0.00%,YES,,30596,2025-11-04_22:12:06.683496
AD   76,0.00%,NO,,18556,2025-11-04_22:12:06.683496
AD   77,0.00%,YES,,8098,2025-11-04_22:12:06.683496
AD   77,0.00%,NO,,3099,2025-11-04_22:12:06.683496
AD   78,0.00%,YES,,7868,2025-11-04_22:12:06.683496
AD   78,0.00%,NO,,3801,2025-11-04_22:12:06.683496
AD   79,0.00%,YES,,8872,2025-11-04_22:12:06.683496
AD   79,0.00%,NO,,3553,2025-11-04_22:12:06.683496
AD   80,0.00%,YES,,11159,2025-11-04_22:12:06.683496
AD   80,0.00%,NO,,6880,2025-11-04_22:12:06.683496
AD   81,0.00%,YES,,15011,2025-11-04_22:12:06.683496
AD   81,0.00%,NO,,11969,2025-11-04_22:12:06.683496
AD   82,0.00%,YES,,15311,2025-11-04_22:12:06.683496
AD   82,0.00%,NO,,13553,2025-11-04_22:12:06.683496
AD   83,0.00%,YES,,11531,2025-11-04_22:12:06.683496
AD   83,0.00%,NO,,4106,2025-11-04_22:12:06.683496
AD   84,0.00%,YES,,8821,2025-11-04_22:12:06.683496
AD   84,0.00%,NO,,3967,2025-11-04_22:12:06.683496
AD   85,0.00%,YES,,9865,2025-11-04_22:12:06.683496
AD   85,0.00%,NO,,4345,2025-11-04_22:12:06.683496
AD   86,0.00%,YES,,6356,2025-11-04_22:12:06.683496
AD   86,0.00%,NO,,2484,2025-11-04_22:12:06.683496
AD   87,0.00%,YES,,11828,2025-11-04_22:12:06.683496
AD   87,0.00%,NO,,5224,2025-11-04_22:12:06.683496
Total,,YES,,969385,2025-11-04_22:12:06.683496
Total,,NO,,742167,2025-11-04_22:12:06.683496
