AD_num,reported,candidate,party,votes,scrape_time
AD   71,95.65%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),114,2025-11-06_10:53:20.500585
AD   71,95.65%,Joseph Hernandez,(Quality of Life),27,2025-11-06_10:53:20.500585
AD   71,95.65%,Andrew M. Cuomo,(Fight and Deliver),9634,2025-11-06_10:53:20.500585
AD   71,95.65%,Jim Walden,(Integrity),48,2025-11-06_10:53:20.500585
AD   71,95.65%,WRITE-IN,,158,2025-11-06_10:53:20.500585
AD   72,97.87%,Zohran Kwame Mamdani,(Democratic),13740,2025-11-06_10:53:20.500585
AD   72,97.87%,Curtis A. Sliwa,(Republican),1037,2025-11-06_10:53:20.500585
AD   72,97.87%,Irene Estrada,(Conservative),43,2025-11-06_10:53:20.500585
AD   72,97.87%,Zohran Kwame Mamdani,(Working Families),2763,2025-11-06_10:53:20.500585
AD   72,97.87%,Curtis A. Sliwa,(Protect Animals),87,2025-11-06_10:53:20.500585
AD   72,97.87%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),75,2025-11-06_10:53:20.500585
AD   72,97.87%,Joseph Hernandez,(Quality of Life),19,2025-11-06_10:53:20.500585
AD   72,97.87%,Andrew M. Cuomo,(Fight and Deliver),9414,2025-11-06_10:53:20.500585
AD   72,97.87%,Jim Walden,(Integrity),33,2025-11-06_10:53:20.500585
AD   72,97.87%,WRITE-IN,,87,2025-11-06_10:53:20.500585
AD   73,95.58%,Zohran Kwame Mamdani,(Democratic),14571,2025-11-06_10:53:20.500585
AD   73,95.58%,Curtis A. Sliwa,(Republican),1567,2025-11-06_10:53:20.500585
AD   73,95.58%,Irene Estrada,(Conservative),37,2025-11-06_10:53:20.500585
AD   73,95.58%,Zohran Kwame Mamdani,(Working Families),1677,2025-11-06_10:53:20.500585
AD   73,95.58%,Curtis A. Sliwa,(Protect Animals),152,2025-11-06_10:53:20.500585
AD   73,95.58%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),65,2025-11-06_10:53:20.500585
AD   73,95.58%,Joseph Hernandez,(Quality of Life),23,2025-11-06_10:53:20.500585
AD   73,95.58%,Andrew M. Cuomo,(Fight and Deliver),34905,2025-11-06_10:53:20.500585
AD   73,95.58%,Jim Walden,(Integrity),73,2025-11-06_10:53:20.500585
AD   73,95.58%,WRITE-IN,,215,2025-11-06_10:53:20.500585
AD   74,98.29%,Zohran Kwame Mamdani,(Democratic),21280,2025-11-06_10:53:20.500585
AD   74,98.29%,Curtis A. Sliwa,(Republican),1676,2025-11-06_10:53:20.500585
AD   74,98.29%,Irene Estrada,(Conservative),35,2025-11-06_10:53:20.500585
AD   74,98.29%,Zohran Kwame Mamdani,(Working Families),3570,2025-11-06_10:53:20.500585
AD   74,98.29%,Curtis A. Sliwa,(Protect Animals),191,2025-11-06_10:53:20.500585
AD   74,98.29%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),67,2025-11-06_10:53:20.500585
AD   74,98.29%,Joseph Hernandez,(Quality of Life),27,2025-11-06_10:53:20.500585
AD   74,98.29%,Andrew M. Cuomo,(Fight and Deliver),18430,2025-11-06_10:53:20.500585
AD   74,98.29%,Jim Walden,(Integrity),61,2025-11-06_10:53:20.500585
AD   74,98.29%,WRITE-IN,,227,2025-11-06_10:53:20.500585
AD   75,97.27%,Zohran Kwame Mamdani,(Democratic),20340,2025-11-06_10:53:20.500585
AD   75,97.27%,Curtis A. Sliwa,(Republican),1578,2025-11-06_10:53:20.500585
AD   75,97.27%,Irene Estrada,(Conservative),32,2025-11-06_10:53:20.500585
AD   75,97.27%,Zohran Kwame Mamdani,(Working Families),2922,2025-11-06_10:53:20.500585
AD   75,97.27%,Curtis A. Sliwa,(Protect Animals),145,2025-11-06_10:53:20.500585
AD   75,97.27%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),88,2025-11-06_10:53:20.500585
AD   75,97.27%,Joseph Hernandez,(Quality of Life),20,2025-11-06_10:53:20.500585
AD   75,97.27%,Andrew M. Cuomo,(Fight and Deliver),18481,2025-11-06_10:53:20.500585
AD   75,97.27%,Jim Walden,(Integrity),69,2025-11-06_10:53:20.500585
AD   75,97.27%,WRITE-IN,,224,2025-11-06_10:53:20.500585
AD   76,96.69%,Zohran Kwame Mamdani,(Democratic),19245,2025-11-06_10:53:20.500585
AD   76,96.69%,Curtis A. Sliwa,(Republican),1627,2025-11-06_10:53:20.500585
AD   76,96.69%,Irene Estrada,(Conservative),38,2025-11-06_10:53:20.500585
AD   76,96.69%,Zohran Kwame Mamdani,(Working Families),2695,2025-11-06_10:53:20.500585
AD   76,96.69%,Curtis A. Sliwa,(Protect Animals),162,2025-11-06_10:53:20.500585
AD   76,96.69%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),60,2025-11-06_10:53:20.500585
AD   76,96.69%,Joseph Hernandez,(Quality of Life),28,2025-11-06_10:53:20.500585
AD   76,96.69%,Andrew M. Cuomo,(Fight and Deliver),30201,2025-11-06_10:53:20.500585
AD   76,96.69%,Jim Walden,(Integrity),69,2025-11-06_10:53:20.500585
AD   76,96.69%,WRITE-IN,,254,2025-11-06_10:53:20.500585
AD   77,97.92%,Zohran Kwame Mamdani,(Democratic),8391,2025-11-06_10:53:20.500585
AD   77,97.92%,Curtis A. Sliwa,(Republican),581,2025-11-06_10:53:20.500585
AD   77,97.92%,Irene Estrada,(Conservative),45,2025-11-06_10:53:20.500585
AD   77,97.92%,Zohran Kwame Mamdani,(Working Families),773,2025-11-06_10:53:20.500585
AD   77,97.92%,Curtis A. Sliwa,(Protect Animals),55,2025-11-06_10:53:20.500585
AD   77,97.92%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),99,2025-11-06_10:53:20.500585
AD   77,97.92%,Joseph Hernandez,(Quality of Life),15,2025-11-06_10:53:20.500585
AD   77,97.92%,Andrew M. Cuomo,(Fight and Deliver),6226,2025-11-06_10:53:20.500585
AD   77,97.92%,Jim Walden,(Integrity),15,2025-11-06_10:53:20.500585
AD   77,97.92%,WRITE-IN,,35,2025-11-06_10:53:20.500585
AD   78,98.89%,Zohran Kwame Mamdani,(Democratic),7556,2025-11-06_10:53:20.500585
AD   78,98.89%,Curtis A. Sliwa,(Republican),850,2025-11-06_10:53:20.500585
AD   78,98.89%,Irene Estrada,(Conservative),30,2025-11-06_10:53:20.500585
AD   78,98.89%,Zohran Kwame Mamdani,(Working Families),835,2025-11-06_10:53:20.500585
AD   78,98.89%,Curtis A. Sliwa,(Protect Animals),63,2025-11-06_10:53:20.500585
AD   78,98.89%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),94,2025-11-06_10:53:20.500585
AD   78,98.89%,Joseph Hernandez,(Quality of Life),16,2025-11-06_10:53:20.500585
AD   78,98.89%,Andrew M. Cuomo,(Fight and Deliver),6098,2025-11-06_10:53:20.500585
AD   78,98.89%,Jim Walden,(Integrity),9,2025-11-06_10:53:20.500585
AD   78,98.89%,WRITE-IN,,32,2025-11-06_10:53:20.500585
AD   79,97.92%,Zohran Kwame Mamdani,(Democratic),8192,2025-11-06_10:53:20.500585
AD   79,97.92%,Curtis A. Sliwa,(Republican),633,2025-11-06_10:53:20.500585
AD   79,97.92%,Irene Estrada,(Conservative),33,2025-11-06_10:53:20.500585
AD   79,97.92%,Zohran Kwame Mamdani,(Working Families),680,2025-11-06_10:53:20.500585
AD   79,97.92%,Curtis A. Sliwa,(Protect Animals),63,2025-11-06_10:53:20.500585
AD   79,97.92%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),100,2025-11-06_10:53:20.500585
AD   79,97.92%,Joseph Hernandez,(Quality of Life),25,2025-11-06_10:53:20.500585
AD   79,97.92%,Andrew M. Cuomo,(Fight and Deliver),6484,2025-11-06_10:53:20.500585
AD   79,97.92%,Jim Walden,(Integrity),7,2025-11-06_10:53:20.500585
AD   79,97.92%,WRITE-IN,,35,2025-11-06_10:53:20.500585
AD   80,95.51%,Zohran Kwame Mamdani,(Democratic),10630,2025-11-06_10:53:20.500585
AD   80,95.51%,Curtis A. Sliwa,(Republican),2039,2025-11-06_10:53:20.500585
AD   80,95.51%,Irene Estrada,(Conservative),55,2025-11-06_10:53:20.500585
AD   80,95.51%,Zohran Kwame Mamdani,(Working Families),1079,2025-11-06_10:53:20.500585
AD   80,95.51%,Curtis A. Sliwa,(Protect Animals),112,2025-11-06_10:53:20.500585
AD   80,95.51%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),77,2025-11-06_10:53:20.500585
AD   80,95.51%,Joseph Hernandez,(Quality of Life),12,2025-11-06_10:53:20.500585
AD   80,95.51%,Andrew M. Cuomo,(Fight and Deliver),8354,2025-11-06_10:53:20.500585
AD   80,95.51%,Jim Walden,(Integrity),21,2025-11-06_10:53:20.500585
AD   80,95.51%,WRITE-IN,,42,2025-11-06_10:53:20.500585
AD   81,98.94%,Zohran Kwame Mamdani,(Democratic),12679,2025-11-06_10:53:20.500585
AD   81,98.94%,Curtis A. Sliwa,(Republican),1993,2025-11-06_10:53:20.500585
AD   81,98.94%,Irene Estrada,(Conservative),58,2025-11-06_10:53:20.500585
AD   81,98.94%,Zohran Kwame Mamdani,(Working Families),2175,2025-11-06_10:53:20.500585
AD   81,98.94%,Curtis A. Sliwa,(Protect Animals),165,2025-11-06_10:53:20.500585
AD   81,98.94%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),81,2025-11-06_10:53:20.500585
AD   81,98.94%,Joseph Hernandez,(Quality of Life),20,2025-11-06_10:53:20.500585
AD   81,98.94%,Andrew M. Cuomo,(Fight and Deliver),13763,2025-11-06_10:53:20.500585
AD   81,98.94%,Jim Walden,(Integrity),51,2025-11-06_10:53:20.500585
AD   81,98.94%,WRITE-IN,,134,2025-11-06_10:53:20.500585
AD   82,99.00%,Zohran Kwame Mamdani,(Democratic),11801,2025-11-06_10:53:20.500585
AD   82,99.00%,Curtis A. Sliwa,(Republican),4818,2025-11-06_10:53:20.500585
AD   82,99.00%,Irene Estrada,(Conservative),68,2025-11-06_10:53:20.500585
AD   82,99.00%,Zohran Kwame Mamdani,(Working Families),1082,2025-11-06_10:53:20.500585
AD   82,99.00%,Curtis A. Sliwa,(Protect Animals),265,2025-11-06_10:53:20.500585
AD   82,99.00%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),121,2025-11-06_10:53:20.500585
AD   82,99.00%,Joseph Hernandez,(Quality of Life),22,2025-11-06_10:53:20.500585
AD   82,99.00%,Andrew M. Cuomo,(Fight and Deliver),14488,2025-11-06_10:53:20.500585
AD   82,99.00%,Jim Walden,(Integrity),21,2025-11-06_10:53:20.500585
AD   82,99.00%,WRITE-IN,,79,2025-11-06_10:53:20.500585
AD   83,86.75%,Zohran Kwame Mamdani,(Democratic),9360,2025-11-06_10:53:20.500585
AD   83,86.75%,Curtis A. Sliwa,(Republican),575,2025-11-06_10:53:20.500585
AD   83,86.75%,Irene Estrada,(Conservative),35,2025-11-06_10:53:20.500585
AD   83,86.75%,Zohran Kwame Mamdani,(Working Families),568,2025-11-06_10:53:20.500585
AD   83,86.75%,Curtis A. Sliwa,(Protect Animals),41,2025-11-06_10:53:20.500585
AD   83,86.75%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),102,2025-11-06_10:53:20.500585
AD   83,86.75%,Joseph Hernandez,(Quality of Life),11,2025-11-06_10:53:20.500585
AD   83,86.75%,Andrew M. Cuomo,(Fight and Deliver),7198,2025-11-06_10:53:20.500585
AD   83,86.75%,Jim Walden,(Integrity),10,2025-11-06_10:53:20.500585
AD   83,86.75%,WRITE-IN,,38,2025-11-06_10:53:20.500585
AD   84,98.95%,Zohran Kwame Mamdani,(Democratic),9017,2025-11-06_10:53:20.500585
AD   84,98.95%,Curtis A. Sliwa,(Republican),746,2025-11-06_10:53:20.500585
AD   84,98.95%,Irene Estrada,(Conservative),44,2025-11-06_10:53:20.500585
AD   84,98.95%,Zohran Kwame Mamdani,(Working Families),1094,2025-11-06_10:53:20.500585
AD   84,98.95%,Curtis A. Sliwa,(Protect Animals),64,2025-11-06_10:53:20.500585
AD   84,98.95%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),84,2025-11-06_10:53:20.500585
AD   84,98.95%,Joseph Hernandez,(Quality of Life),18,2025-11-06_10:53:20.500585
AD   84,98.95%,Andrew M. Cuomo,(Fight and Deliver),6701,2025-11-06_10:53:20.500585
AD   84,98.95%,Jim Walden,(Integrity),16,2025-11-06_10:53:20.500585
AD   84,98.95%,WRITE-IN,,43,2025-11-06_10:53:20.500585
AD   85,98.75%,Zohran Kwame Mamdani,(Democratic),8213,2025-11-06_10:53:20.500585
AD   85,98.75%,Curtis A. Sliwa,(Republican),865,2025-11-06_10:53:20.500585
AD   85,98.75%,Irene Estrada,(Conservative),37,2025-11-06_10:53:20.500585
AD   85,98.75%,Zohran Kwame Mamdani,(Working Families),744,2025-11-06_10:53:20.500585
AD   85,98.75%,Curtis A. Sliwa,(Protect Animals),58,2025-11-06_10:53:20.500585
AD   85,98.75%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),86,2025-11-06_10:53:20.500585
AD   85,98.75%,Joseph Hernandez,(Quality of Life),14,2025-11-06_10:53:20.500585
AD   85,98.75%,Andrew M. Cuomo,(Fight and Deliver),7222,2025-11-06_10:53:20.500585
AD   85,98.75%,Jim Walden,(Integrity),16,2025-11-06_10:53:20.500585
AD   85,98.75%,WRITE-IN,,44,2025-11-06_10:53:20.500585
AD   86,97.85%,Zohran Kwame Mamdani,(Democratic),6706,2025-11-06_10:53:20.500585
AD   86,97.85%,Curtis A. Sliwa,(Republican),628,2025-11-06_10:53:20.500585
AD   86,97.85%,Irene Estrada,(Conservative),31,2025-11-06_10:53:20.500585
AD   86,97.85%,Zohran Kwame Mamdani,(Working Families),616,2025-11-06_10:53:20.500585
AD   86,97.85%,Curtis A. Sliwa,(Protect Animals),36,2025-11-06_10:53:20.500585
AD   86,97.85%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),81,2025-11-06_10:53:20.500585
AD   86,97.85%,Joseph Hernandez,(Quality of Life),18,2025-11-06_10:53:20.500585
AD   86,97.85%,Andrew M. Cuomo,(Fight and Deliver),5951,2025-11-06_10:53:20.500585
AD   86,97.85%,Jim Walden,(Integrity),18,2025-11-06_10:53:20.500585
AD   86,97.85%,WRITE-IN,,30,2025-11-06_10:53:20.500585
AD   87,98.67%,Zohran Kwame Mamdani,(Democratic),11632,2025-11-06_10:53:20.500585
AD   87,98.67%,Curtis A. Sliwa,(Republican),1026,2025-11-06_10:53:20.500585
AD   87,98.67%,Irene Estrada,(Conservative),41,2025-11-06_10:53:20.500585
AD   87,98.67%,Zohran Kwame Mamdani,(Working Families),1044,2025-11-06_10:53:20.500585
AD   87,98.67%,Curtis A. Sliwa,(Protect Animals),64,2025-11-06_10:53:20.500585
AD   87,98.67%,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),90,2025-11-06_10:53:20.500585
AD   87,98.67%,Joseph Hernandez,(Quality of Life),26,2025-11-06_10:53:20.500585
AD   87,98.67%,Andrew M. Cuomo,(Fight and Deliver),7487,2025-11-06_10:53:20.500585
AD   87,98.67%,Jim Walden,(Integrity),22,2025-11-06_10:53:20.500585
AD   87,98.67%,WRITE-IN,,56,2025-11-06_10:53:20.500585
Total,,Zohran Kwame Mamdani,(Democratic),878956,2025-11-06_10:53:20.500585
Total,,Curtis A. Sliwa,(Republican),136347,2025-11-06_10:53:20.500585
Total,,Irene Estrada,(Conservative),2643,2025-11-06_10:53:20.500585
Total,,Zohran Kwame Mamdani,(Working Families),157095,2025-11-06_10:53:20.500585
Total,,Curtis A. Sliwa,(Protect Animals),9790,2025-11-06_10:53:20.500585
Total,,Eric L. Adams,(Safe&Affordable/EndAntiSemitism),6382,2025-11-06_10:53:20.500585
Total,,Joseph Hernandez,(Quality of Life),1253,2025-11-06_10:53:20.500585
Total,,Andrew M. Cuomo,(Fight and Deliver),854995,2025-11-06_10:53:20.500585
Total,,Jim Walden,(Integrity),2170,2025-11-06_10:53:20.500585
Total,,WRITE-IN,,6290,2025-11-06_10:53:20.500585
