ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,0.00%,Yusef Salaam,(Democratic),320,AD 68,2025-11-04_22:10:50.190761
ED    1,0.00%,WRITE-IN,&nbsp,2,AD 68,2025-11-04_22:10:50.190761
ED    2,0.00%,Yusef Salaam,(Democratic),271,AD 68,2025-11-04_22:10:50.190761
ED    2,0.00%,WRITE-IN,&nbsp,5,AD 68,2025-11-04_22:10:50.190761
ED    3,0.00%,Yusef Salaam,(Democratic),135,AD 68,2025-11-04_22:10:50.190761
ED    3,0.00%,WRITE-IN,&nbsp,-,AD 68,2025-11-04_22:10:50.190761
ED    4,0.00%,Yusef Salaam,(Democratic),451,AD 68,2025-11-04_22:10:50.190761
ED    4,0.00%,WRITE-IN,&nbsp,5,AD 68,2025-11-04_22:10:50.190761
ED    5,0.00%,Yusef Salaam,(Democratic),347,AD 68,2025-11-04_22:10:50.190761
ED    5,0.00%,WRITE-IN,&nbsp,4,AD 68,2025-11-04_22:10:50.190761
ED    6,0.00%,Yusef Salaam,(Democratic),286,AD 68,2025-11-04_22:10:50.190761
ED    6,0.00%,WRITE-IN,&nbsp,1,AD 68,2025-11-04_22:10:50.190761
ED    7,0.00%,Yusef Salaam,(Democratic),174,AD 68,2025-11-04_22:10:50.190761
ED    7,0.00%,WRITE-IN,&nbsp,-,AD 68,2025-11-04_22:10:50.190761
ED    8,0.00%,Yusef Salaam,(Democratic),694,AD 68,2025-11-04_22:10:50.190761
ED    8,0.00%,WRITE-IN,&nbsp,16,AD 68,2025-11-04_22:10:50.190761
ED   11,0.00%,Yusef Salaam,(Democratic),365,AD 68,2025-11-04_22:10:50.190761
ED   11,0.00%,WRITE-IN,&nbsp,2,AD 68,2025-11-04_22:10:50.190761
ED   12,0.00%,Yusef Salaam,(Democratic),292,AD 68,2025-11-04_22:10:50.190761
ED   12,0.00%,WRITE-IN,&nbsp,2,AD 68,2025-11-04_22:10:50.190761
ED   13,0.00%,Yusef Salaam,(Democratic),270,AD 68,2025-11-04_22:10:50.190761
ED   13,0.00%,WRITE-IN,&nbsp,2,AD 68,2025-11-04_22:10:50.190761
ED   14,0.00%,Yusef Salaam,(Democratic),203,AD 68,2025-11-04_22:10:50.190761
ED   14,0.00%,WRITE-IN,&nbsp,2,AD 68,2025-11-04_22:10:50.190761
ED   18,0.00%,Yusef Salaam,(Democratic),238,AD 68,2025-11-04_22:10:50.190761
ED   18,0.00%,WRITE-IN,&nbsp,2,AD 68,2025-11-04_22:10:50.190761
ED   73,0.00%,Yusef Salaam,(Democratic),119,AD 68,2025-11-04_22:10:50.190761
