ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Erik D. Bottcher,(Democratic),2,AD 66,2025-11-06_10:54:04.841981
ED    1,99.00%,Dominick Romeo,(A Blue Collar/Fight and Deliver),0,AD 66,2025-11-06_10:54:04.841981
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 66,2025-11-06_10:54:04.841981
ED    2,99.00%,Erik D. Bottcher,(Democratic),518,AD 66,2025-11-06_10:54:04.841981
ED    2,99.00%,Dominick Romeo,(A Blue Collar/Fight and Deliver),49,AD 66,2025-11-06_10:54:04.841981
ED    2,99.00%,WRITE-IN,&nbsp,0,AD 66,2025-11-06_10:54:04.841981
ED    3,99.00%,Erik D. Bottcher,(Democratic),461,AD 66,2025-11-06_10:54:04.841981
ED    3,99.00%,Dominick Romeo,(A Blue Collar/Fight and Deliver),40,AD 66,2025-11-06_10:54:04.841981
ED    3,99.00%,WRITE-IN,&nbsp,2,AD 66,2025-11-06_10:54:04.841981
ED    4,99.00%,Erik D. Bottcher,(Democratic),764,AD 66,2025-11-06_10:54:04.841981
ED    4,99.00%,Dominick Romeo,(A Blue Collar/Fight and Deliver),45,AD 66,2025-11-06_10:54:04.841981
ED    4,99.00%,WRITE-IN,&nbsp,6,AD 66,2025-11-06_10:54:04.841981
ED    5,99.00%,Erik D. Bottcher,(Democratic),475,AD 66,2025-11-06_10:54:04.841981
ED    5,99.00%,Dominick Romeo,(A Blue Collar/Fight and Deliver),38,AD 66,2025-11-06_10:54:04.841981
ED    5,99.00%,WRITE-IN,&nbsp,6,AD 66,2025-11-06_10:54:04.841981
ED    8,99.00%,Erik D. Bottcher,(Democratic),554,AD 66,2025-11-06_10:54:04.841981
ED    8,99.00%,Dominick Romeo,(A Blue Collar/Fight and Deliver),75,AD 66,2025-11-06_10:54:04.841981
ED    8,99.00%,WRITE-IN,&nbsp,2,AD 66,2025-11-06_10:54:04.841981
ED    9,99.00%,Erik D. Bottcher,(Democratic),551,AD 66,2025-11-06_10:54:04.841981
ED    9,99.00%,Dominick Romeo,(A Blue Collar/Fight and Deliver),36,AD 66,2025-11-06_10:54:04.841981
ED    9,99.00%,WRITE-IN,&nbsp,3,AD 66,2025-11-06_10:54:04.841981
