ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Raymond L. Rodriguez,(Democratic),353,AD 61,2025-11-06_10:53:46.35342
ED    1,99.00%,Matthew P. Blum,(Republican),92,AD 61,2025-11-06_10:53:46.35342
ED    1,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-11-06_10:53:46.35342
ED    2,99.00%,Raymond L. Rodriguez,(Democratic),362,AD 61,2025-11-06_10:53:46.35342
ED    2,99.00%,Matthew P. Blum,(Republican),100,AD 61,2025-11-06_10:53:46.35342
ED    2,99.00%,WRITE-IN,&nbsp,2,AD 61,2025-11-06_10:53:46.35342
ED    3,99.00%,Raymond L. Rodriguez,(Democratic),331,AD 61,2025-11-06_10:53:46.35342
ED    3,99.00%,Matthew P. Blum,(Republican),36,AD 61,2025-11-06_10:53:46.35342
ED    3,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-11-06_10:53:46.35342
ED    4,99.00%,Raymond L. Rodriguez,(Democratic),361,AD 61,2025-11-06_10:53:46.35342
ED    4,99.00%,Matthew P. Blum,(Republican),42,AD 61,2025-11-06_10:53:46.35342
ED    4,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-11-06_10:53:46.35342
ED    5,99.00%,Raymond L. Rodriguez,(Democratic),307,AD 61,2025-11-06_10:53:46.35342
ED    5,99.00%,Matthew P. Blum,(Republican),185,AD 61,2025-11-06_10:53:46.35342
ED    5,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-11-06_10:53:46.35342
ED    6,99.00%,Raymond L. Rodriguez,(Democratic),241,AD 61,2025-11-06_10:53:46.35342
ED    6,99.00%,Matthew P. Blum,(Republican),26,AD 61,2025-11-06_10:53:46.35342
ED    6,99.00%,WRITE-IN,&nbsp,2,AD 61,2025-11-06_10:53:46.35342
ED    7,99.00%,Raymond L. Rodriguez,(Democratic),290,AD 61,2025-11-06_10:53:46.35342
ED    7,99.00%,Matthew P. Blum,(Republican),80,AD 61,2025-11-06_10:53:46.35342
ED    7,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-11-06_10:53:46.35342
ED    8,99.00%,Raymond L. Rodriguez,(Democratic),423,AD 61,2025-11-06_10:53:46.35342
ED    8,99.00%,Matthew P. Blum,(Republican),105,AD 61,2025-11-06_10:53:46.35342
ED    8,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-11-06_10:53:46.35342
ED    9,99.00%,Raymond L. Rodriguez,(Democratic),321,AD 61,2025-11-06_10:53:46.35342
ED    9,99.00%,Matthew P. Blum,(Republican),136,AD 61,2025-11-06_10:53:46.35342
ED    9,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-11-06_10:53:46.35342
ED   10,99.00%,Raymond L. Rodriguez,(Democratic),308,AD 61,2025-11-06_10:53:46.35342
ED   10,99.00%,Matthew P. Blum,(Republican),110,AD 61,2025-11-06_10:53:46.35342
ED   10,99.00%,WRITE-IN,&nbsp,2,AD 61,2025-11-06_10:53:46.35342
ED   11,99.00%,Raymond L. Rodriguez,(Democratic),499,AD 61,2025-11-06_10:53:46.35342
ED   11,99.00%,Matthew P. Blum,(Republican),191,AD 61,2025-11-06_10:53:46.35342
ED   11,99.00%,WRITE-IN,&nbsp,2,AD 61,2025-11-06_10:53:46.35342
ED   12,99.00%,Raymond L. Rodriguez,(Democratic),565,AD 61,2025-11-06_10:53:46.35342
ED   12,99.00%,Matthew P. Blum,(Republican),123,AD 61,2025-11-06_10:53:46.35342
ED   12,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-11-06_10:53:46.35342
ED   13,99.00%,Raymond L. Rodriguez,(Democratic),491,AD 61,2025-11-06_10:53:46.35342
ED   13,99.00%,Matthew P. Blum,(Republican),82,AD 61,2025-11-06_10:53:46.35342
ED   13,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-11-06_10:53:46.35342
ED   14,99.00%,Raymond L. Rodriguez,(Democratic),303,AD 61,2025-11-06_10:53:46.35342
ED   14,99.00%,Matthew P. Blum,(Republican),38,AD 61,2025-11-06_10:53:46.35342
ED   14,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-11-06_10:53:46.35342
ED   15,99.00%,Raymond L. Rodriguez,(Democratic),345,AD 61,2025-11-06_10:53:46.35342
ED   15,99.00%,Matthew P. Blum,(Republican),52,AD 61,2025-11-06_10:53:46.35342
ED   15,99.00%,WRITE-IN,&nbsp,3,AD 61,2025-11-06_10:53:46.35342
ED   16,99.00%,Raymond L. Rodriguez,(Democratic),243,AD 61,2025-11-06_10:53:46.35342
ED   16,99.00%,Matthew P. Blum,(Republican),46,AD 61,2025-11-06_10:53:46.35342
ED   16,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-11-06_10:53:46.35342
