ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,92.31%,Gale A. Brewer,(Democratic),570,AD 67,2025-11-06_10:54:06.54984
ED    1,92.31%,Gale A. Brewer,(Working Families),77,AD 67,2025-11-06_10:54:06.54984
ED    1,92.31%,WRITE-IN,&nbsp,4,AD 67,2025-11-06_10:54:06.54984
ED    2,92.31%,Gale A. Brewer,(Democratic),353,AD 67,2025-11-06_10:54:06.54984
ED    2,92.31%,Gale A. Brewer,(Working Families),59,AD 67,2025-11-06_10:54:06.54984
ED    2,92.31%,WRITE-IN,&nbsp,6,AD 67,2025-11-06_10:54:06.54984
ED    3,90.91%,Gale A. Brewer,(Democratic),568,AD 67,2025-11-06_10:54:06.54984
ED    3,90.91%,Gale A. Brewer,(Working Families),72,AD 67,2025-11-06_10:54:06.54984
ED    3,90.91%,WRITE-IN,&nbsp,15,AD 67,2025-11-06_10:54:06.54984
ED    4,90.91%,Gale A. Brewer,(Democratic),547,AD 67,2025-11-06_10:54:06.54984
ED    4,90.91%,Gale A. Brewer,(Working Families),94,AD 67,2025-11-06_10:54:06.54984
ED    4,90.91%,WRITE-IN,&nbsp,9,AD 67,2025-11-06_10:54:06.54984
ED    5,90.91%,Gale A. Brewer,(Democratic),616,AD 67,2025-11-06_10:54:06.54984
ED    5,90.91%,Gale A. Brewer,(Working Families),92,AD 67,2025-11-06_10:54:06.54984
ED    5,90.91%,WRITE-IN,&nbsp,17,AD 67,2025-11-06_10:54:06.54984
ED    6,92.86%,Gale A. Brewer,(Democratic),127,AD 67,2025-11-06_10:54:06.54984
ED    6,92.86%,Gale A. Brewer,(Working Families),14,AD 67,2025-11-06_10:54:06.54984
ED    6,92.86%,WRITE-IN,&nbsp,2,AD 67,2025-11-06_10:54:06.54984
ED    7,85.71%,Gale A. Brewer,(Democratic),648,AD 67,2025-11-06_10:54:06.54984
ED    7,85.71%,Gale A. Brewer,(Working Families),73,AD 67,2025-11-06_10:54:06.54984
ED    7,85.71%,WRITE-IN,&nbsp,21,AD 67,2025-11-06_10:54:06.54984
ED    8,85.71%,Gale A. Brewer,(Democratic),612,AD 67,2025-11-06_10:54:06.54984
ED    8,85.71%,Gale A. Brewer,(Working Families),85,AD 67,2025-11-06_10:54:06.54984
ED    8,85.71%,WRITE-IN,&nbsp,20,AD 67,2025-11-06_10:54:06.54984
ED    9,92.86%,Gale A. Brewer,(Democratic),474,AD 67,2025-11-06_10:54:06.54984
ED    9,92.86%,Gale A. Brewer,(Working Families),71,AD 67,2025-11-06_10:54:06.54984
ED    9,92.86%,WRITE-IN,&nbsp,3,AD 67,2025-11-06_10:54:06.54984
ED   10,85.71%,Gale A. Brewer,(Democratic),561,AD 67,2025-11-06_10:54:06.54984
ED   10,85.71%,Gale A. Brewer,(Working Families),62,AD 67,2025-11-06_10:54:06.54984
ED   10,85.71%,WRITE-IN,&nbsp,16,AD 67,2025-11-06_10:54:06.54984
ED   11,88.89%,Gale A. Brewer,(Democratic),562,AD 67,2025-11-06_10:54:06.54984
ED   11,88.89%,Gale A. Brewer,(Working Families),74,AD 67,2025-11-06_10:54:06.54984
ED   11,88.89%,WRITE-IN,&nbsp,13,AD 67,2025-11-06_10:54:06.54984
ED   12,88.89%,Gale A. Brewer,(Democratic),721,AD 67,2025-11-06_10:54:06.54984
ED   12,88.89%,Gale A. Brewer,(Working Families),94,AD 67,2025-11-06_10:54:06.54984
ED   12,88.89%,WRITE-IN,&nbsp,18,AD 67,2025-11-06_10:54:06.54984
ED   13,88.89%,Gale A. Brewer,(Democratic),616,AD 67,2025-11-06_10:54:06.54984
ED   13,88.89%,Gale A. Brewer,(Working Families),75,AD 67,2025-11-06_10:54:06.54984
ED   13,88.89%,WRITE-IN,&nbsp,13,AD 67,2025-11-06_10:54:06.54984
ED   14,88.89%,Gale A. Brewer,(Democratic),436,AD 67,2025-11-06_10:54:06.54984
ED   14,88.89%,Gale A. Brewer,(Working Families),61,AD 67,2025-11-06_10:54:06.54984
ED   14,88.89%,WRITE-IN,&nbsp,15,AD 67,2025-11-06_10:54:06.54984
ED   15,88.89%,Gale A. Brewer,(Democratic),519,AD 67,2025-11-06_10:54:06.54984
ED   15,88.89%,Gale A. Brewer,(Working Families),58,AD 67,2025-11-06_10:54:06.54984
ED   15,88.89%,WRITE-IN,&nbsp,14,AD 67,2025-11-06_10:54:06.54984
ED   16,90.00%,Gale A. Brewer,(Democratic),661,AD 67,2025-11-06_10:54:06.54984
ED   16,90.00%,Gale A. Brewer,(Working Families),73,AD 67,2025-11-06_10:54:06.54984
ED   16,90.00%,WRITE-IN,&nbsp,18,AD 67,2025-11-06_10:54:06.54984
ED   17,90.00%,Gale A. Brewer,(Democratic),609,AD 67,2025-11-06_10:54:06.54984
ED   17,90.00%,Gale A. Brewer,(Working Families),86,AD 67,2025-11-06_10:54:06.54984
ED   17,90.00%,WRITE-IN,&nbsp,13,AD 67,2025-11-06_10:54:06.54984
ED   18,90.00%,Gale A. Brewer,(Democratic),610,AD 67,2025-11-06_10:54:06.54984
ED   18,90.00%,Gale A. Brewer,(Working Families),94,AD 67,2025-11-06_10:54:06.54984
ED   18,90.00%,WRITE-IN,&nbsp,18,AD 67,2025-11-06_10:54:06.54984
ED   19,99.00%,Gale A. Brewer,(Democratic),692,AD 67,2025-11-06_10:54:06.54984
ED   19,99.00%,Gale A. Brewer,(Working Families),91,AD 67,2025-11-06_10:54:06.54984
ED   19,99.00%,WRITE-IN,&nbsp,15,AD 67,2025-11-06_10:54:06.54984
ED   20,99.00%,Gale A. Brewer,(Democratic),698,AD 67,2025-11-06_10:54:06.54984
ED   20,99.00%,Gale A. Brewer,(Working Families),88,AD 67,2025-11-06_10:54:06.54984
ED   20,99.00%,WRITE-IN,&nbsp,20,AD 67,2025-11-06_10:54:06.54984
ED   21,99.00%,Gale A. Brewer,(Democratic),589,AD 67,2025-11-06_10:54:06.54984
ED   21,99.00%,Gale A. Brewer,(Working Families),69,AD 67,2025-11-06_10:54:06.54984
ED   21,99.00%,WRITE-IN,&nbsp,10,AD 67,2025-11-06_10:54:06.54984
ED   22,99.00%,Gale A. Brewer,(Democratic),570,AD 67,2025-11-06_10:54:06.54984
ED   22,99.00%,Gale A. Brewer,(Working Families),80,AD 67,2025-11-06_10:54:06.54984
ED   22,99.00%,WRITE-IN,&nbsp,16,AD 67,2025-11-06_10:54:06.54984
ED   23,99.00%,Gale A. Brewer,(Democratic),267,AD 67,2025-11-06_10:54:06.54984
ED   23,99.00%,Gale A. Brewer,(Working Families),31,AD 67,2025-11-06_10:54:06.54984
ED   23,99.00%,WRITE-IN,&nbsp,6,AD 67,2025-11-06_10:54:06.54984
ED   24,90.00%,Gale A. Brewer,(Democratic),613,AD 67,2025-11-06_10:54:06.54984
ED   24,90.00%,Gale A. Brewer,(Working Families),93,AD 67,2025-11-06_10:54:06.54984
ED   24,90.00%,WRITE-IN,&nbsp,14,AD 67,2025-11-06_10:54:06.54984
ED   25,99.00%,Gale A. Brewer,(Democratic),480,AD 67,2025-11-06_10:54:06.54984
ED   25,99.00%,Gale A. Brewer,(Working Families),65,AD 67,2025-11-06_10:54:06.54984
ED   25,99.00%,WRITE-IN,&nbsp,11,AD 67,2025-11-06_10:54:06.54984
ED   26,99.00%,Gale A. Brewer,(Democratic),779,AD 67,2025-11-06_10:54:06.54984
ED   26,99.00%,Gale A. Brewer,(Working Families),139,AD 67,2025-11-06_10:54:06.54984
ED   26,99.00%,WRITE-IN,&nbsp,17,AD 67,2025-11-06_10:54:06.54984
ED   27,99.00%,Gale A. Brewer,(Democratic),439,AD 67,2025-11-06_10:54:06.54984
ED   27,99.00%,Gale A. Brewer,(Working Families),77,AD 67,2025-11-06_10:54:06.54984
ED   27,99.00%,WRITE-IN,&nbsp,4,AD 67,2025-11-06_10:54:06.54984
ED   28,99.00%,Gale A. Brewer,(Democratic),457,AD 67,2025-11-06_10:54:06.54984
ED   28,99.00%,Gale A. Brewer,(Working Families),72,AD 67,2025-11-06_10:54:06.54984
ED   28,99.00%,WRITE-IN,&nbsp,12,AD 67,2025-11-06_10:54:06.54984
ED   29,99.00%,Gale A. Brewer,(Democratic),439,AD 67,2025-11-06_10:54:06.54984
ED   29,99.00%,Gale A. Brewer,(Working Families),81,AD 67,2025-11-06_10:54:06.54984
ED   29,99.00%,WRITE-IN,&nbsp,10,AD 67,2025-11-06_10:54:06.54984
ED   30,99.00%,Gale A. Brewer,(Democratic),741,AD 67,2025-11-06_10:54:06.54984
ED   30,99.00%,Gale A. Brewer,(Working Families),111,AD 67,2025-11-06_10:54:06.54984
ED   30,99.00%,WRITE-IN,&nbsp,15,AD 67,2025-11-06_10:54:06.54984
ED   31,99.00%,Gale A. Brewer,(Democratic),388,AD 67,2025-11-06_10:54:06.54984
ED   31,99.00%,Gale A. Brewer,(Working Families),44,AD 67,2025-11-06_10:54:06.54984
ED   31,99.00%,WRITE-IN,&nbsp,13,AD 67,2025-11-06_10:54:06.54984
ED   32,99.00%,Gale A. Brewer,(Democratic),559,AD 67,2025-11-06_10:54:06.54984
ED   32,99.00%,Gale A. Brewer,(Working Families),69,AD 67,2025-11-06_10:54:06.54984
ED   32,99.00%,WRITE-IN,&nbsp,7,AD 67,2025-11-06_10:54:06.54984
ED   33,99.00%,Gale A. Brewer,(Democratic),497,AD 67,2025-11-06_10:54:06.54984
ED   33,99.00%,Gale A. Brewer,(Working Families),54,AD 67,2025-11-06_10:54:06.54984
ED   33,99.00%,WRITE-IN,&nbsp,7,AD 67,2025-11-06_10:54:06.54984
ED   34,90.00%,Gale A. Brewer,(Democratic),660,AD 67,2025-11-06_10:54:06.54984
ED   34,90.00%,Gale A. Brewer,(Working Families),79,AD 67,2025-11-06_10:54:06.54984
ED   34,90.00%,WRITE-IN,&nbsp,10,AD 67,2025-11-06_10:54:06.54984
ED   35,99.00%,Gale A. Brewer,(Democratic),554,AD 67,2025-11-06_10:54:06.54984
ED   35,99.00%,Gale A. Brewer,(Working Families),71,AD 67,2025-11-06_10:54:06.54984
ED   35,99.00%,WRITE-IN,&nbsp,7,AD 67,2025-11-06_10:54:06.54984
ED   36,88.89%,Gale A. Brewer,(Democratic),739,AD 67,2025-11-06_10:54:06.54984
ED   36,88.89%,Gale A. Brewer,(Working Families),69,AD 67,2025-11-06_10:54:06.54984
ED   36,88.89%,WRITE-IN,&nbsp,16,AD 67,2025-11-06_10:54:06.54984
ED   37,88.89%,Gale A. Brewer,(Democratic),770,AD 67,2025-11-06_10:54:06.54984
ED   37,88.89%,Gale A. Brewer,(Working Families),104,AD 67,2025-11-06_10:54:06.54984
ED   37,88.89%,WRITE-IN,&nbsp,30,AD 67,2025-11-06_10:54:06.54984
ED   38,99.00%,Gale A. Brewer,(Democratic),873,AD 67,2025-11-06_10:54:06.54984
ED   38,99.00%,Gale A. Brewer,(Working Families),111,AD 67,2025-11-06_10:54:06.54984
ED   38,99.00%,WRITE-IN,&nbsp,22,AD 67,2025-11-06_10:54:06.54984
ED   39,99.00%,Gale A. Brewer,(Democratic),895,AD 67,2025-11-06_10:54:06.54984
ED   39,99.00%,Gale A. Brewer,(Working Families),77,AD 67,2025-11-06_10:54:06.54984
ED   39,99.00%,WRITE-IN,&nbsp,12,AD 67,2025-11-06_10:54:06.54984
ED   40,99.00%,Gale A. Brewer,(Democratic),810,AD 67,2025-11-06_10:54:06.54984
ED   40,99.00%,Gale A. Brewer,(Working Families),79,AD 67,2025-11-06_10:54:06.54984
ED   40,99.00%,WRITE-IN,&nbsp,19,AD 67,2025-11-06_10:54:06.54984
ED   41,99.00%,Gale A. Brewer,(Democratic),658,AD 67,2025-11-06_10:54:06.54984
ED   41,99.00%,Gale A. Brewer,(Working Families),62,AD 67,2025-11-06_10:54:06.54984
ED   41,99.00%,WRITE-IN,&nbsp,21,AD 67,2025-11-06_10:54:06.54984
ED   42,99.00%,Gale A. Brewer,(Democratic),713,AD 67,2025-11-06_10:54:06.54984
ED   42,99.00%,Gale A. Brewer,(Working Families),76,AD 67,2025-11-06_10:54:06.54984
ED   42,99.00%,WRITE-IN,&nbsp,15,AD 67,2025-11-06_10:54:06.54984
ED   43,99.00%,Gale A. Brewer,(Democratic),359,AD 67,2025-11-06_10:54:06.54984
ED   43,99.00%,Gale A. Brewer,(Working Families),47,AD 67,2025-11-06_10:54:06.54984
ED   43,99.00%,WRITE-IN,&nbsp,18,AD 67,2025-11-06_10:54:06.54984
ED   44,99.00%,Gale A. Brewer,(Democratic),766,AD 67,2025-11-06_10:54:06.54984
ED   44,99.00%,Gale A. Brewer,(Working Families),89,AD 67,2025-11-06_10:54:06.54984
ED   44,99.00%,WRITE-IN,&nbsp,14,AD 67,2025-11-06_10:54:06.54984
ED   45,99.00%,Gale A. Brewer,(Democratic),377,AD 67,2025-11-06_10:54:06.54984
ED   45,99.00%,Gale A. Brewer,(Working Families),51,AD 67,2025-11-06_10:54:06.54984
ED   45,99.00%,WRITE-IN,&nbsp,8,AD 67,2025-11-06_10:54:06.54984
