boro,reported,candidate,party,votes,scrape_time
Queens,96.77%,Selvena N. Brooks-Powers,(Democratic),24440,2025-11-06_10:54:21.731547
Queens,96.77%,WRITE-IN,,243,2025-11-06_10:54:21.731547
Total,,Selvena N. Brooks-Powers,(Democratic),24440,2025-11-06_10:54:21.731547
Total,,WRITE-IN,,243,2025-11-06_10:54:21.731547
