AD_num,reported,candidate,party,votes,scrape_time
AD   65,97.98%,YES,,15009,2025-11-05_01:53:15.838563
AD   65,97.98%,NO,,14946,2025-11-05_01:53:15.838563
AD   66,97.98%,YES,,23743,2025-11-05_01:53:15.838563
AD   66,97.98%,NO,,21097,2025-11-05_01:53:15.838563
AD   67,97.98%,YES,,25775,2025-11-05_01:53:15.838563
AD   67,97.98%,NO,,20512,2025-11-05_01:53:15.838563
AD   68,97.98%,YES,,14099,2025-11-05_01:53:15.838563
AD   68,97.98%,NO,,13475,2025-11-05_01:53:15.838563
AD   69,97.98%,YES,,23871,2025-11-05_01:53:15.838563
AD   69,97.98%,NO,,20252,2025-11-05_01:53:15.838563
AD   70,97.98%,YES,,16470,2025-11-05_01:53:15.838563
AD   70,97.98%,NO,,15955,2025-11-05_01:53:15.838563
AD   71,97.98%,YES,,15443,2025-11-05_01:53:15.838563
AD   71,97.98%,NO,,15944,2025-11-05_01:53:15.838563
AD   72,97.98%,YES,,10221,2025-11-05_01:53:15.838563
AD   72,97.98%,NO,,11141,2025-11-05_01:53:15.838563
AD   73,97.98%,YES,,26500,2025-11-05_01:53:15.838563
AD   73,97.98%,NO,,21175,2025-11-05_01:53:15.838563
AD   74,97.98%,YES,,21193,2025-11-05_01:53:15.838563
AD   74,97.98%,NO,,19478,2025-11-05_01:53:15.838563
AD   75,97.98%,YES,,21830,2025-11-05_01:53:15.838563
AD   75,97.98%,NO,,17550,2025-11-05_01:53:15.838563
AD   76,97.98%,YES,,26629,2025-11-05_01:53:15.838563
AD   76,97.98%,NO,,22853,2025-11-05_01:53:15.838563
AD   77,97.98%,YES,,6720,2025-11-05_01:53:15.838563
AD   77,97.98%,NO,,6039,2025-11-05_01:53:15.838563
AD   78,97.98%,YES,,6281,2025-11-05_01:53:15.838563
AD   78,97.98%,NO,,6396,2025-11-05_01:53:15.838563
AD   79,97.98%,YES,,6938,2025-11-05_01:53:15.838563
AD   79,97.98%,NO,,6346,2025-11-05_01:53:15.838563
AD   80,97.98%,YES,,8822,2025-11-05_01:53:15.838563
AD   80,97.98%,NO,,9975,2025-11-05_01:53:15.838563
AD   81,97.98%,YES,,13525,2025-11-05_01:53:15.838563
AD   81,97.98%,NO,,14045,2025-11-05_01:53:15.838563
AD   82,97.98%,YES,,12036,2025-11-05_01:53:15.838563
AD   82,97.98%,NO,,16624,2025-11-05_01:53:15.838563
AD   83,97.98%,YES,,8246,2025-11-05_01:53:15.838563
AD   83,97.98%,NO,,7365,2025-11-05_01:53:15.838563
AD   84,97.98%,YES,,7259,2025-11-05_01:53:15.838563
AD   84,97.98%,NO,,7015,2025-11-05_01:53:15.838563
AD   85,97.98%,YES,,7221,2025-11-05_01:53:15.838563
AD   85,97.98%,NO,,6957,2025-11-05_01:53:15.838563
AD   86,97.98%,YES,,5653,2025-11-05_01:53:15.838563
AD   86,97.98%,NO,,5168,2025-11-05_01:53:15.838563
AD   87,97.98%,YES,,8978,2025-11-05_01:53:15.838563
AD   87,97.98%,NO,,8535,2025-11-05_01:53:15.838563
Total,,YES,,814681,2025-11-05_01:53:15.838563
Total,,NO,,921708,2025-11-05_01:53:15.838563
