ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,99.00%,Kamillah M. Hanks,(Democratic),307,AD 61,2025-11-06_10:54:32.814843
ED    1,99.00%,John E. Shea,(Republican),91,AD 61,2025-11-06_10:54:32.814843
ED    1,99.00%,Sarah Blas,(Working Families),59,AD 61,2025-11-06_10:54:32.814843
ED    1,99.00%,Sarah Blas,(New North Shore ),7,AD 61,2025-11-06_10:54:32.814843
ED    1,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-11-06_10:54:32.814843
ED    2,99.00%,Kamillah M. Hanks,(Democratic),325,AD 61,2025-11-06_10:54:32.814843
ED    2,99.00%,John E. Shea,(Republican),86,AD 61,2025-11-06_10:54:32.814843
ED    2,99.00%,Sarah Blas,(Working Families),47,AD 61,2025-11-06_10:54:32.814843
ED    2,99.00%,Sarah Blas,(New North Shore ),9,AD 61,2025-11-06_10:54:32.814843
ED    2,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-11-06_10:54:32.814843
ED    3,99.00%,Kamillah M. Hanks,(Democratic),318,AD 61,2025-11-06_10:54:32.814843
ED    3,99.00%,John E. Shea,(Republican),25,AD 61,2025-11-06_10:54:32.814843
ED    3,99.00%,Sarah Blas,(Working Families),37,AD 61,2025-11-06_10:54:32.814843
ED    3,99.00%,Sarah Blas,(New North Shore ),6,AD 61,2025-11-06_10:54:32.814843
ED    3,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-11-06_10:54:32.814843
ED    4,99.00%,Kamillah M. Hanks,(Democratic),334,AD 61,2025-11-06_10:54:32.814843
ED    4,99.00%,John E. Shea,(Republican),35,AD 61,2025-11-06_10:54:32.814843
ED    4,99.00%,Sarah Blas,(Working Families),41,AD 61,2025-11-06_10:54:32.814843
ED    4,99.00%,Sarah Blas,(New North Shore ),9,AD 61,2025-11-06_10:54:32.814843
ED    4,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-11-06_10:54:32.814843
ED    5,99.00%,Kamillah M. Hanks,(Democratic),253,AD 61,2025-11-06_10:54:32.814843
ED    5,99.00%,John E. Shea,(Republican),184,AD 61,2025-11-06_10:54:32.814843
ED    5,99.00%,Sarah Blas,(Working Families),57,AD 61,2025-11-06_10:54:32.814843
ED    5,99.00%,Sarah Blas,(New North Shore ),7,AD 61,2025-11-06_10:54:32.814843
ED    5,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-11-06_10:54:32.814843
ED    6,99.00%,Kamillah M. Hanks,(Democratic),235,AD 61,2025-11-06_10:54:32.814843
ED    6,99.00%,John E. Shea,(Republican),20,AD 61,2025-11-06_10:54:32.814843
ED    6,99.00%,Sarah Blas,(Working Families),27,AD 61,2025-11-06_10:54:32.814843
ED    6,99.00%,Sarah Blas,(New North Shore ),3,AD 61,2025-11-06_10:54:32.814843
ED    6,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-11-06_10:54:32.814843
ED    7,99.00%,Kamillah M. Hanks,(Democratic),262,AD 61,2025-11-06_10:54:32.814843
ED    7,99.00%,John E. Shea,(Republican),75,AD 61,2025-11-06_10:54:32.814843
ED    7,99.00%,Sarah Blas,(Working Families),44,AD 61,2025-11-06_10:54:32.814843
ED    7,99.00%,Sarah Blas,(New North Shore ),6,AD 61,2025-11-06_10:54:32.814843
ED    7,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-11-06_10:54:32.814843
ED    8,99.00%,Kamillah M. Hanks,(Democratic),375,AD 61,2025-11-06_10:54:32.814843
ED    8,99.00%,John E. Shea,(Republican),102,AD 61,2025-11-06_10:54:32.814843
ED    8,99.00%,Sarah Blas,(Working Families),63,AD 61,2025-11-06_10:54:32.814843
ED    8,99.00%,Sarah Blas,(New North Shore ),11,AD 61,2025-11-06_10:54:32.814843
ED    8,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-11-06_10:54:32.814843
ED    9,99.00%,Kamillah M. Hanks,(Democratic),262,AD 61,2025-11-06_10:54:32.814843
ED    9,99.00%,John E. Shea,(Republican),134,AD 61,2025-11-06_10:54:32.814843
ED    9,99.00%,Sarah Blas,(Working Families),66,AD 61,2025-11-06_10:54:32.814843
ED    9,99.00%,Sarah Blas,(New North Shore ),7,AD 61,2025-11-06_10:54:32.814843
ED    9,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-11-06_10:54:32.814843
ED   10,99.00%,Kamillah M. Hanks,(Democratic),248,AD 61,2025-11-06_10:54:32.814843
ED   10,99.00%,John E. Shea,(Republican),100,AD 61,2025-11-06_10:54:32.814843
ED   10,99.00%,Sarah Blas,(Working Families),62,AD 61,2025-11-06_10:54:32.814843
ED   10,99.00%,Sarah Blas,(New North Shore ),13,AD 61,2025-11-06_10:54:32.814843
ED   10,99.00%,WRITE-IN,&nbsp,8,AD 61,2025-11-06_10:54:32.814843
ED   11,99.00%,Kamillah M. Hanks,(Democratic),399,AD 61,2025-11-06_10:54:32.814843
ED   11,99.00%,John E. Shea,(Republican),171,AD 61,2025-11-06_10:54:32.814843
ED   11,99.00%,Sarah Blas,(Working Families),107,AD 61,2025-11-06_10:54:32.814843
ED   11,99.00%,Sarah Blas,(New North Shore ),19,AD 61,2025-11-06_10:54:32.814843
ED   11,99.00%,WRITE-IN,&nbsp,0,AD 61,2025-11-06_10:54:32.814843
ED   12,99.00%,Kamillah M. Hanks,(Democratic),426,AD 61,2025-11-06_10:54:32.814843
ED   12,99.00%,John E. Shea,(Republican),119,AD 61,2025-11-06_10:54:32.814843
ED   12,99.00%,Sarah Blas,(Working Families),133,AD 61,2025-11-06_10:54:32.814843
ED   12,99.00%,Sarah Blas,(New North Shore ),20,AD 61,2025-11-06_10:54:32.814843
ED   12,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-11-06_10:54:32.814843
ED   13,99.00%,Kamillah M. Hanks,(Democratic),439,AD 61,2025-11-06_10:54:32.814843
ED   13,99.00%,John E. Shea,(Republican),68,AD 61,2025-11-06_10:54:32.814843
ED   13,99.00%,Sarah Blas,(Working Families),74,AD 61,2025-11-06_10:54:32.814843
ED   13,99.00%,Sarah Blas,(New North Shore ),13,AD 61,2025-11-06_10:54:32.814843
ED   13,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-11-06_10:54:32.814843
ED   14,99.00%,Kamillah M. Hanks,(Democratic),255,AD 61,2025-11-06_10:54:32.814843
ED   14,99.00%,John E. Shea,(Republican),45,AD 61,2025-11-06_10:54:32.814843
ED   14,99.00%,Sarah Blas,(Working Families),44,AD 61,2025-11-06_10:54:32.814843
ED   14,99.00%,Sarah Blas,(New North Shore ),11,AD 61,2025-11-06_10:54:32.814843
ED   14,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-11-06_10:54:32.814843
ED   15,99.00%,Kamillah M. Hanks,(Democratic),277,AD 61,2025-11-06_10:54:32.814843
ED   15,99.00%,John E. Shea,(Republican),48,AD 61,2025-11-06_10:54:32.814843
ED   15,99.00%,Sarah Blas,(Working Families),69,AD 61,2025-11-06_10:54:32.814843
ED   15,99.00%,Sarah Blas,(New North Shore ),10,AD 61,2025-11-06_10:54:32.814843
ED   15,99.00%,WRITE-IN,&nbsp,1,AD 61,2025-11-06_10:54:32.814843
