ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   60,0.00%,Christopher Marte,(Democratic),343,AD 61,2025-11-04_22:10:41.304502
ED   60,0.00%,Helen Qiu,(Republican),152,AD 61,2025-11-04_22:10:41.304502
ED   60,0.00%,Helen Qiu,(Conservative),18,AD 61,2025-11-04_22:10:41.304502
ED   60,0.00%,Christopher Marte,(Working Families),45,AD 61,2025-11-04_22:10:41.304502
ED   60,0.00%,WRITE-IN,&nbsp,1,AD 61,2025-11-04_22:10:41.304502
ED   61,0.00%,Christopher Marte,(Democratic),479,AD 61,2025-11-04_22:10:41.304502
ED   61,0.00%,Helen Qiu,(Republican),280,AD 61,2025-11-04_22:10:41.304502
ED   61,0.00%,Helen Qiu,(Conservative),23,AD 61,2025-11-04_22:10:41.304502
ED   61,0.00%,Christopher Marte,(Working Families),70,AD 61,2025-11-04_22:10:41.304502
ED   61,0.00%,WRITE-IN,&nbsp,5,AD 61,2025-11-04_22:10:41.304502
ED   62,0.00%,Christopher Marte,(Democratic),383,AD 61,2025-11-04_22:10:41.304502
ED   62,0.00%,Helen Qiu,(Republican),260,AD 61,2025-11-04_22:10:41.304502
ED   62,0.00%,Helen Qiu,(Conservative),20,AD 61,2025-11-04_22:10:41.304502
ED   62,0.00%,Christopher Marte,(Working Families),43,AD 61,2025-11-04_22:10:41.304502
ED   62,0.00%,WRITE-IN,&nbsp,6,AD 61,2025-11-04_22:10:41.304502
ED   63,0.00%,Christopher Marte,(Democratic),501,AD 61,2025-11-04_22:10:41.304502
ED   63,0.00%,Helen Qiu,(Republican),314,AD 61,2025-11-04_22:10:41.304502
ED   63,0.00%,Helen Qiu,(Conservative),21,AD 61,2025-11-04_22:10:41.304502
ED   63,0.00%,Christopher Marte,(Working Families),36,AD 61,2025-11-04_22:10:41.304502
ED   63,0.00%,WRITE-IN,&nbsp,5,AD 61,2025-11-04_22:10:41.304502
ED   64,0.00%,Christopher Marte,(Democratic),290,AD 61,2025-11-04_22:10:41.304502
ED   64,0.00%,Helen Qiu,(Republican),143,AD 61,2025-11-04_22:10:41.304502
ED   64,0.00%,Helen Qiu,(Conservative),11,AD 61,2025-11-04_22:10:41.304502
ED   64,0.00%,Christopher Marte,(Working Families),36,AD 61,2025-11-04_22:10:41.304502
ED   64,0.00%,WRITE-IN,&nbsp,-,AD 61,2025-11-04_22:10:41.304502
ED   65,0.00%,Christopher Marte,(Democratic),471,AD 61,2025-11-04_22:10:41.304502
ED   65,0.00%,Helen Qiu,(Republican),289,AD 61,2025-11-04_22:10:41.304502
ED   65,0.00%,Helen Qiu,(Conservative),16,AD 61,2025-11-04_22:10:41.304502
ED   65,0.00%,Christopher Marte,(Working Families),30,AD 61,2025-11-04_22:10:41.304502
ED   65,0.00%,WRITE-IN,&nbsp,1,AD 61,2025-11-04_22:10:41.304502
ED   66,0.00%,Christopher Marte,(Democratic),398,AD 61,2025-11-04_22:10:41.304502
ED   66,0.00%,Helen Qiu,(Republican),305,AD 61,2025-11-04_22:10:41.304502
ED   66,0.00%,Helen Qiu,(Conservative),32,AD 61,2025-11-04_22:10:41.304502
ED   66,0.00%,Christopher Marte,(Working Families),27,AD 61,2025-11-04_22:10:41.304502
ED   66,0.00%,WRITE-IN,&nbsp,2,AD 61,2025-11-04_22:10:41.304502
ED   67,0.00%,Christopher Marte,(Democratic),417,AD 61,2025-11-04_22:10:41.304502
ED   67,0.00%,Helen Qiu,(Republican),206,AD 61,2025-11-04_22:10:41.304502
ED   67,0.00%,Helen Qiu,(Conservative),24,AD 61,2025-11-04_22:10:41.304502
ED   67,0.00%,Christopher Marte,(Working Families),58,AD 61,2025-11-04_22:10:41.304502
ED   67,0.00%,WRITE-IN,&nbsp,4,AD 61,2025-11-04_22:10:41.304502
ED   68,0.00%,Christopher Marte,(Democratic),501,AD 61,2025-11-04_22:10:41.304502
ED   68,0.00%,Helen Qiu,(Republican),275,AD 61,2025-11-04_22:10:41.304502
ED   68,0.00%,Helen Qiu,(Conservative),15,AD 61,2025-11-04_22:10:41.304502
ED   68,0.00%,Christopher Marte,(Working Families),68,AD 61,2025-11-04_22:10:41.304502
ED   68,0.00%,WRITE-IN,&nbsp,-,AD 61,2025-11-04_22:10:41.304502
ED   69,0.00%,Christopher Marte,(Democratic),-,AD 61,2025-11-04_22:10:41.304502
ED   69,0.00%,Helen Qiu,(Republican),-,AD 61,2025-11-04_22:10:41.304502
ED   69,0.00%,Helen Qiu,(Conservative),-,AD 61,2025-11-04_22:10:41.304502
ED   69,0.00%,Christopher Marte,(Working Families),-,AD 61,2025-11-04_22:10:41.304502
ED   69,0.00%,WRITE-IN,&nbsp,-,AD 61,2025-11-04_22:10:41.304502
ED   70,0.00%,Christopher Marte,(Democratic),-,AD 61,2025-11-04_22:10:41.304502
ED   70,0.00%,Helen Qiu,(Republican),-,AD 61,2025-11-04_22:10:41.304502
ED   70,0.00%,Helen Qiu,(Conservative),-,AD 61,2025-11-04_22:10:41.304502
ED   70,0.00%,Christopher Marte,(Working Families),-,AD 61,2025-11-04_22:10:41.304502
ED   70,0.00%,WRITE-IN,&nbsp,-,AD 61,2025-11-04_22:10:41.304502
ED   71,0.00%,Christopher Marte,(Democratic),-,AD 61,2025-11-04_22:10:41.304502
ED   71,0.00%,Helen Qiu,(Republican),-,AD 61,2025-11-04_22:10:41.304502
