ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   33,97.98%,WRITE-IN,&nbsp,4,AD 68,2025-11-05_01:52:43.156892
ED   34,97.98%,Lisa S. Headley,(Democratic),278,AD 68,2025-11-05_01:52:43.156892
ED   34,97.98%,WRITE-IN,&nbsp,4,AD 68,2025-11-05_01:52:43.156892
ED   35,97.98%,Lisa S. Headley,(Democratic),338,AD 68,2025-11-05_01:52:43.156892
ED   35,97.98%,WRITE-IN,&nbsp,1,AD 68,2025-11-05_01:52:43.156892
ED   72,97.98%,Lisa S. Headley,(Democratic),89,AD 68,2025-11-05_01:52:43.156892
ED   72,97.98%,WRITE-IN,&nbsp,0,AD 68,2025-11-05_01:52:43.156892
Total,,Lisa S. Headley,(Democratic),8855,AD 68,2025-11-05_01:52:43.156892
Total,,WRITE-IN,&nbsp,58,AD 68,2025-11-05_01:52:43.156892
ED   43,97.98%,Lisa S. Headley,(Democratic),366,AD 70,2025-11-05_01:52:43.156892
ED   43,97.98%,WRITE-IN,&nbsp,2,AD 70,2025-11-05_01:52:43.156892
ED   44,97.98%,Lisa S. Headley,(Democratic),639,AD 70,2025-11-05_01:52:43.156892
ED   44,97.98%,WRITE-IN,&nbsp,5,AD 70,2025-11-05_01:52:43.156892
ED   45,97.98%,Lisa S. Headley,(Democratic),176,AD 70,2025-11-05_01:52:43.156892
ED   45,97.98%,WRITE-IN,&nbsp,0,AD 70,2025-11-05_01:52:43.156892
ED   46,97.98%,Lisa S. Headley,(Democratic),218,AD 70,2025-11-05_01:52:43.156892
ED   46,97.98%,WRITE-IN,&nbsp,0,AD 70,2025-11-05_01:52:43.156892
ED   47,97.98%,Lisa S. Headley,(Democratic),412,AD 70,2025-11-05_01:52:43.156892
ED   47,97.98%,WRITE-IN,&nbsp,1,AD 70,2025-11-05_01:52:43.156892
Total,,Lisa S. Headley,(Democratic),1811,AD 70,2025-11-05_01:52:43.156892
Total,,WRITE-IN,&nbsp,8,AD 70,2025-11-05_01:52:43.156892
