AD_num,reported,candidate,party,votes,scrape_time
AD   23,94.70%,YES,,10765,2025-11-06_10:54:49.271314
AD   23,94.70%,NO,,20547,2025-11-06_10:54:49.271314
AD   24,95.83%,YES,,13370,2025-11-06_10:54:49.271314
AD   24,95.83%,NO,,9763,2025-11-06_10:54:49.271314
AD   25,99.00%,YES,,9502,2025-11-06_10:54:49.271314
AD   25,99.00%,NO,,11232,2025-11-06_10:54:49.271314
AD   26,99.00%,YES,,12176,2025-11-06_10:54:49.271314
AD   26,99.00%,NO,,19865,2025-11-06_10:54:49.271314
AD   27,96.72%,YES,,9284,2025-11-06_10:54:49.271314
AD   27,96.72%,NO,,14544,2025-11-06_10:54:49.271314
AD   28,99.00%,YES,,16333,2025-11-06_10:54:49.271314
AD   28,99.00%,NO,,18735,2025-11-06_10:54:49.271314
AD   29,94.92%,YES,,17313,2025-11-06_10:54:49.271314
AD   29,94.92%,NO,,5925,2025-11-06_10:54:49.271314
AD   30,96.12%,YES,,12313,2025-11-06_10:54:49.271314
AD   30,96.12%,NO,,7391,2025-11-06_10:54:49.271314
AD   31,96.49%,YES,,11347,2025-11-06_10:54:49.271314
AD   31,96.49%,NO,,4451,2025-11-06_10:54:49.271314
AD   32,92.31%,YES,,15385,2025-11-06_10:54:49.271314
AD   32,92.31%,NO,,4637,2025-11-06_10:54:49.271314
AD   33,95.70%,YES,,17821,2025-11-06_10:54:49.271314
AD   33,95.70%,NO,,8474,2025-11-06_10:54:49.271314
AD   34,97.00%,YES,,14446,2025-11-06_10:54:49.271314
AD   34,97.00%,NO,,9264,2025-11-06_10:54:49.271314
AD   35,99.00%,YES,,9552,2025-11-06_10:54:49.271314
AD   35,99.00%,NO,,5662,2025-11-06_10:54:49.271314
AD   36,96.08%,YES,,21380,2025-11-06_10:54:49.271314
AD   36,96.08%,NO,,12004,2025-11-06_10:54:49.271314
AD   37,93.70%,YES,,19125,2025-11-06_10:54:49.271314
AD   37,93.70%,NO,,13705,2025-11-06_10:54:49.271314
AD   38,98.86%,YES,,12387,2025-11-06_10:54:49.271314
AD   38,98.86%,NO,,8383,2025-11-06_10:54:49.271314
AD   39,98.99%,YES,,10957,2025-11-06_10:54:49.271314
AD   39,98.99%,NO,,7331,2025-11-06_10:54:49.271314
AD   40,98.28%,YES,,7526,2025-11-06_10:54:49.271314
AD   40,98.28%,NO,,6992,2025-11-06_10:54:49.271314
AD   41,98.37%,YES,,11091,2025-11-06_10:54:49.271314
AD   41,98.37%,NO,,15583,2025-11-06_10:54:49.271314
AD   42,99.00%,YES,,17057,2025-11-06_10:54:49.271314
AD   42,99.00%,NO,,10437,2025-11-06_10:54:49.271314
AD   43,90.00%,YES,,20694,2025-11-06_10:54:49.271314
AD   43,90.00%,NO,,14296,2025-11-06_10:54:49.271314
AD   44,98.61%,YES,,29628,2025-11-06_10:54:49.271314
AD   44,98.61%,NO,,17332,2025-11-06_10:54:49.271314
AD   45,98.91%,YES,,5881,2025-11-06_10:54:49.271314
AD   45,98.91%,NO,,15591,2025-11-06_10:54:49.271314
AD   46,97.50%,YES,,11953,2025-11-06_10:54:49.271314
AD   46,97.50%,NO,,14590,2025-11-06_10:54:49.271314
AD   47,97.50%,YES,,6946,2025-11-06_10:54:49.271314
AD   47,97.50%,NO,,8498,2025-11-06_10:54:49.271314
AD   48,98.82%,YES,,5927,2025-11-06_10:54:49.271314
AD   48,98.82%,NO,,16290,2025-11-06_10:54:49.271314
AD   49,96.30%,YES,,5713,2025-11-06_10:54:49.271314
AD   49,96.30%,NO,,6461,2025-11-06_10:54:49.271314
AD   50,97.78%,YES,,23306,2025-11-06_10:54:49.271314
AD   50,97.78%,NO,,12210,2025-11-06_10:54:49.271314
AD   51,98.95%,YES,,13287,2025-11-06_10:54:49.271314
AD   51,98.95%,NO,,8182,2025-11-06_10:54:49.271314
AD   52,97.78%,YES,,37288,2025-11-06_10:54:49.271314
AD   52,97.78%,NO,,18270,2025-11-06_10:54:49.271314
AD   53,97.22%,YES,,22135,2025-11-06_10:54:49.271314
AD   53,97.22%,NO,,10031,2025-11-06_10:54:49.271314
AD   54,99.00%,YES,,12540,2025-11-06_10:54:49.271314
AD   54,99.00%,NO,,5501,2025-11-06_10:54:49.271314
AD   55,96.77%,YES,,12547,2025-11-06_10:54:49.271314
AD   55,96.77%,NO,,4875,2025-11-06_10:54:49.271314
AD   56,95.58%,YES,,21656,2025-11-06_10:54:49.271314
AD   56,95.58%,NO,,11255,2025-11-06_10:54:49.271314
AD   57,91.73%,YES,,28538,2025-11-06_10:54:49.271314
AD   57,91.73%,NO,,13239,2025-11-06_10:54:49.271314
AD   58,99.00%,YES,,14708,2025-11-06_10:54:49.271314
AD   58,99.00%,NO,,5171,2025-11-06_10:54:49.271314
AD   59,97.06%,YES,,12593,2025-11-06_10:54:49.271314
AD   59,97.06%,NO,,11534,2025-11-06_10:54:49.271314
AD   60,99.00%,YES,,12675,2025-11-06_10:54:49.271314
AD   60,99.00%,NO,,4510,2025-11-06_10:54:49.271314
AD   61,99.00%,YES,,14704,2025-11-06_10:54:49.271314
AD   61,99.00%,NO,,13635,2025-11-06_10:54:49.271314
AD   62,99.00%,YES,,8713,2025-11-06_10:54:49.271314
AD   62,99.00%,NO,,35918,2025-11-06_10:54:49.271314
AD   63,97.78%,YES,,12284,2025-11-06_10:54:49.271314
AD   63,97.78%,NO,,21143,2025-11-06_10:54:49.271314
AD   64,99.00%,YES,,11211,2025-11-06_10:54:49.271314
AD   64,99.00%,NO,,24500,2025-11-06_10:54:49.271314
AD   65,99.00%,YES,,18365,2025-11-06_10:54:49.271314
AD   65,99.00%,NO,,12245,2025-11-06_10:54:49.271314
AD   66,99.00%,YES,,24923,2025-11-06_10:54:49.271314
AD   66,99.00%,NO,,20448,2025-11-06_10:54:49.271314
AD   67,97.37%,YES,,28968,2025-11-06_10:54:49.271314
AD   67,97.37%,NO,,17742,2025-11-06_10:54:49.271314
AD   68,97.14%,YES,,19518,2025-11-06_10:54:49.271314
AD   68,97.14%,NO,,8706,2025-11-06_10:54:49.271314
AD   69,97.06%,YES,,29357,2025-11-06_10:54:49.271314
AD   69,97.06%,NO,,15436,2025-11-06_10:54:49.271314
AD   70,93.40%,YES,,23567,2025-11-06_10:54:49.271314
AD   70,93.40%,NO,,9610,2025-11-06_10:54:49.271314
AD   71,95.65%,YES,,21961,2025-11-06_10:54:49.271314
AD   71,95.65%,NO,,10324,2025-11-06_10:54:49.271314
AD   72,97.87%,YES,,15072,2025-11-06_10:54:49.271314
AD   72,97.87%,NO,,7024,2025-11-06_10:54:49.271314
AD   73,95.58%,YES,,26862,2025-11-06_10:54:49.271314
AD   73,95.58%,NO,,21025,2025-11-06_10:54:49.271314
AD   74,98.29%,YES,,25660,2025-11-06_10:54:49.271314
AD   74,98.29%,NO,,15599,2025-11-06_10:54:49.271314
AD   75,97.27%,YES,,24691,2025-11-06_10:54:49.271314
AD   75,97.27%,NO,,15155,2025-11-06_10:54:49.271314
AD   76,96.69%,YES,,28916,2025-11-06_10:54:49.271314
AD   76,96.69%,NO,,20866,2025-11-06_10:54:49.271314
AD   77,97.92%,YES,,10428,2025-11-06_10:54:49.271314
AD   77,97.92%,NO,,2788,2025-11-06_10:54:49.271314
AD   78,98.89%,YES,,9584,2025-11-06_10:54:49.271314
AD   78,98.89%,NO,,3439,2025-11-06_10:54:49.271314
AD   79,97.92%,YES,,10833,2025-11-06_10:54:49.271314
AD   79,97.92%,NO,,2900,2025-11-06_10:54:49.271314
AD   80,95.51%,YES,,12643,2025-11-06_10:54:49.271314
AD   80,95.51%,NO,,6567,2025-11-06_10:54:49.271314
AD   81,98.94%,YES,,16068,2025-11-06_10:54:49.271314
AD   81,98.94%,NO,,11968,2025-11-06_10:54:49.271314
AD   82,99.00%,YES,,16238,2025-11-06_10:54:49.271314
AD   82,99.00%,NO,,13049,2025-11-06_10:54:49.271314
AD   83,86.75%,YES,,12866,2025-11-06_10:54:49.271314
AD   83,86.75%,NO,,3297,2025-11-06_10:54:49.271314
AD   84,98.95%,YES,,11243,2025-11-06_10:54:49.271314
AD   84,98.95%,NO,,3538,2025-11-06_10:54:49.271314
AD   85,98.75%,YES,,11004,2025-11-06_10:54:49.271314
AD   85,98.75%,NO,,3572,2025-11-06_10:54:49.271314
AD   86,97.85%,YES,,8965,2025-11-06_10:54:49.271314
AD   86,97.85%,NO,,2313,2025-11-06_10:54:49.271314
AD   87,98.67%,YES,,13585,2025-11-06_10:54:49.271314
AD   87,98.67%,NO,,4471,2025-11-06_10:54:49.271314
Total,,YES,,1035374,2025-11-06_10:54:49.271314
Total,,NO,,740039,2025-11-06_10:54:49.271314
