ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   38,0.00%,Chi Ajani Osse,(Democratic),573,AD 56,2025-11-04_22:11:19.607306
ED   38,0.00%,WRITE-IN,&nbsp,7,AD 56,2025-11-04_22:11:19.607306
ED   39,0.00%,Chi Ajani Osse,(Democratic),410,AD 56,2025-11-04_22:11:19.607306
ED   39,0.00%,WRITE-IN,&nbsp,3,AD 56,2025-11-04_22:11:19.607306
ED   40,0.00%,Chi Ajani Osse,(Democratic),468,AD 56,2025-11-04_22:11:19.607306
ED   40,0.00%,WRITE-IN,&nbsp,4,AD 56,2025-11-04_22:11:19.607306
ED   41,0.00%,Chi Ajani Osse,(Democratic),613,AD 56,2025-11-04_22:11:19.607306
ED   41,0.00%,WRITE-IN,&nbsp,1,AD 56,2025-11-04_22:11:19.607306
ED   44,0.00%,Chi Ajani Osse,(Democratic),559,AD 56,2025-11-04_22:11:19.607306
ED   44,0.00%,WRITE-IN,&nbsp,12,AD 56,2025-11-04_22:11:19.607306
ED   45,0.00%,Chi Ajani Osse,(Democratic),501,AD 56,2025-11-04_22:11:19.607306
ED   45,0.00%,WRITE-IN,&nbsp,1,AD 56,2025-11-04_22:11:19.607306
ED   46,0.00%,Chi Ajani Osse,(Democratic),589,AD 56,2025-11-04_22:11:19.607306
ED   46,0.00%,WRITE-IN,&nbsp,2,AD 56,2025-11-04_22:11:19.607306
ED   47,0.00%,Chi Ajani Osse,(Democratic),671,AD 56,2025-11-04_22:11:19.607306
ED   47,0.00%,WRITE-IN,&nbsp,2,AD 56,2025-11-04_22:11:19.607306
ED   48,0.00%,Chi Ajani Osse,(Democratic),716,AD 56,2025-11-04_22:11:19.607306
ED   48,0.00%,WRITE-IN,&nbsp,5,AD 56,2025-11-04_22:11:19.607306
ED   49,0.00%,Chi Ajani Osse,(Democratic),672,AD 56,2025-11-04_22:11:19.607306
ED   49,0.00%,WRITE-IN,&nbsp,-,AD 56,2025-11-04_22:11:19.607306
ED   50,0.00%,Chi Ajani Osse,(Democratic),761,AD 56,2025-11-04_22:11:19.607306
ED   50,0.00%,WRITE-IN,&nbsp,8,AD 56,2025-11-04_22:11:19.607306
ED   53,0.00%,Chi Ajani Osse,(Democratic),500,AD 56,2025-11-04_22:11:19.607306
ED   53,0.00%,WRITE-IN,&nbsp,1,AD 56,2025-11-04_22:11:19.607306
ED   54,0.00%,Chi Ajani Osse,(Democratic),269,AD 56,2025-11-04_22:11:19.607306
ED   54,0.00%,WRITE-IN,&nbsp,2,AD 56,2025-11-04_22:11:19.607306
ED   55,0.00%,Chi Ajani Osse,(Democratic),373,AD 56,2025-11-04_22:11:19.607306
ED   55,0.00%,WRITE-IN,&nbsp,1,AD 56,2025-11-04_22:11:19.607306
ED   56,0.00%,Chi Ajani Osse,(Democratic),707,AD 56,2025-11-04_22:11:19.607306
ED   56,0.00%,WRITE-IN,&nbsp,6,AD 56,2025-11-04_22:11:19.607306
ED   57,0.00%,Chi Ajani Osse,(Democratic),94,AD 56,2025-11-04_22:11:19.607306
ED   57,0.00%,WRITE-IN,&nbsp,1,AD 56,2025-11-04_22:11:19.607306
ED   58,0.00%,Chi Ajani Osse,(Democratic),748,AD 56,2025-11-04_22:11:19.607306
ED   58,0.00%,WRITE-IN,&nbsp,-,AD 56,2025-11-04_22:11:19.607306
ED   59,0.00%,Chi Ajani Osse,(Democratic),330,AD 56,2025-11-04_22:11:19.607306
ED   59,0.00%,WRITE-IN,&nbsp,1,AD 56,2025-11-04_22:11:19.607306
ED   60,0.00%,Chi Ajani Osse,(Democratic),326,AD 56,2025-11-04_22:11:19.607306
ED   60,0.00%,WRITE-IN,&nbsp,1,AD 56,2025-11-04_22:11:19.607306
ED   61,0.00%,Chi Ajani Osse,(Democratic),309,AD 56,2025-11-04_22:11:19.607306
ED   61,0.00%,WRITE-IN,&nbsp,3,AD 56,2025-11-04_22:11:19.607306
ED   63,0.00%,Chi Ajani Osse,(Democratic),595,AD 56,2025-11-04_22:11:19.607306
ED   63,0.00%,WRITE-IN,&nbsp,2,AD 56,2025-11-04_22:11:19.607306
ED   64,0.00%,Chi Ajani Osse,(Democratic),355,AD 56,2025-11-04_22:11:19.607306
ED   64,0.00%,WRITE-IN,&nbsp,-,AD 56,2025-11-04_22:11:19.607306
ED   65,0.00%,Chi Ajani Osse,(Democratic),195,AD 56,2025-11-04_22:11:19.607306
ED   65,0.00%,WRITE-IN,&nbsp,-,AD 56,2025-11-04_22:11:19.607306
ED   66,0.00%,Chi Ajani Osse,(Democratic),167,AD 56,2025-11-04_22:11:19.607306
ED   66,0.00%,WRITE-IN,&nbsp,-,AD 56,2025-11-04_22:11:19.607306
ED   69,0.00%,Chi Ajani Osse,(Democratic),568,AD 56,2025-11-04_22:11:19.607306
ED   69,0.00%,WRITE-IN,&nbsp,6,AD 56,2025-11-04_22:11:19.607306
ED   70,0.00%,Chi Ajani Osse,(Democratic),92,AD 56,2025-11-04_22:11:19.607306
ED   70,0.00%,WRITE-IN,&nbsp,-,AD 56,2025-11-04_22:11:19.607306
Total,,Chi Ajani Osse,(Democratic),26825,AD 56,2025-11-04_22:11:19.607306
Total,,WRITE-IN,&nbsp,170,AD 56,2025-11-04_22:11:19.607306
ED   31,0.00%,Chi Ajani Osse,(Democratic),348,AD 57,2025-11-04_22:11:19.607306
ED   31,0.00%,WRITE-IN,&nbsp,2,AD 57,2025-11-04_22:11:19.607306
ED   32,0.00%,Chi Ajani Osse,(Democratic),605,AD 57,2025-11-04_22:11:19.607306
ED   32,0.00%,WRITE-IN,&nbsp,5,AD 57,2025-11-04_22:11:19.607306
ED   33,0.00%,Chi Ajani Osse,(Democratic),731,AD 57,2025-11-04_22:11:19.607306
ED   33,0.00%,WRITE-IN,&nbsp,-,AD 57,2025-11-04_22:11:19.607306
ED   34,0.00%,Chi Ajani Osse,(Democratic),727,AD 57,2025-11-04_22:11:19.607306
ED   34,0.00%,WRITE-IN,&nbsp,-,AD 57,2025-11-04_22:11:19.607306
ED   35,0.00%,Chi Ajani Osse,(Democratic),650,AD 57,2025-11-04_22:11:19.607306
ED   35,0.00%,WRITE-IN,&nbsp,7,AD 57,2025-11-04_22:11:19.607306
ED   36,0.00%,Chi Ajani Osse,(Democratic),778,AD 57,2025-11-04_22:11:19.607306
ED   36,0.00%,WRITE-IN,&nbsp,2,AD 57,2025-11-04_22:11:19.607306
ED   37,0.00%,Chi Ajani Osse,(Democratic),771,AD 57,2025-11-04_22:11:19.607306
ED   37,0.00%,WRITE-IN,&nbsp,12,AD 57,2025-11-04_22:11:19.607306
ED   38,0.00%,Chi Ajani Osse,(Democratic),484,AD 57,2025-11-04_22:11:19.607306
ED   38,0.00%,WRITE-IN,&nbsp,2,AD 57,2025-11-04_22:11:19.607306
ED   40,0.00%,Chi Ajani Osse,(Democratic),366,AD 57,2025-11-04_22:11:19.607306
ED   40,0.00%,WRITE-IN,&nbsp,3,AD 57,2025-11-04_22:11:19.607306
ED   41,0.00%,Chi Ajani Osse,(Democratic),421,AD 57,2025-11-04_22:11:19.607306
ED   41,0.00%,WRITE-IN,&nbsp,2,AD 57,2025-11-04_22:11:19.607306
ED   47,0.00%,Chi Ajani Osse,(Democratic),791,AD 57,2025-11-04_22:11:19.607306
ED   47,0.00%,WRITE-IN,&nbsp,5,AD 57,2025-11-04_22:11:19.607306
ED   51,0.00%,Chi Ajani Osse,(Democratic),881,AD 57,2025-11-04_22:11:19.607306
ED   51,0.00%,WRITE-IN,&nbsp,3,AD 57,2025-11-04_22:11:19.607306
Total,,Chi Ajani Osse,(Democratic),7553,AD 57,2025-11-04_22:11:19.607306
Total,,WRITE-IN,&nbsp,43,AD 57,2025-11-04_22:11:19.607306
