AD_num,reported,candidate,party,votes,scrape_time
AD   67,92.31%,Shaun Abreu,(Democratic),207,2025-11-06_10:54:07.107167
AD   67,92.31%,Manual Williams,(Republican),31,2025-11-06_10:54:07.107167
AD   67,92.31%,Shaun Abreu,(Working Families),29,2025-11-06_10:54:07.107167
AD   67,92.31%,Edafe Okporo,(West Side United ),8,2025-11-06_10:54:07.107167
AD   67,92.31%,WRITE-IN,,2,2025-11-06_10:54:07.107167
AD   69,96.39%,Shaun Abreu,(Democratic),23339,2025-11-06_10:54:07.107167
AD   69,96.39%,Manual Williams,(Republican),3143,2025-11-06_10:54:07.107167
AD   69,96.39%,Shaun Abreu,(Working Families),4397,2025-11-06_10:54:07.107167
AD   69,96.39%,Edafe Okporo,(West Side United ),1467,2025-11-06_10:54:07.107167
AD   69,96.39%,WRITE-IN,,44,2025-11-06_10:54:07.107167
AD   70,91.67%,Shaun Abreu,(Democratic),4261,2025-11-06_10:54:07.107167
AD   70,91.67%,Manual Williams,(Republican),416,2025-11-06_10:54:07.107167
AD   70,91.67%,Shaun Abreu,(Working Families),834,2025-11-06_10:54:07.107167
AD   70,91.67%,Edafe Okporo,(West Side United ),285,2025-11-06_10:54:07.107167
AD   70,91.67%,WRITE-IN,,8,2025-11-06_10:54:07.107167
AD   71,99.00%,Shaun Abreu,(Democratic),7721,2025-11-06_10:54:07.107167
AD   71,99.00%,Manual Williams,(Republican),781,2025-11-06_10:54:07.107167
AD   71,99.00%,Shaun Abreu,(Working Families),1826,2025-11-06_10:54:07.107167
AD   71,99.00%,Edafe Okporo,(West Side United ),563,2025-11-06_10:54:07.107167
AD   71,99.00%,WRITE-IN,,29,2025-11-06_10:54:07.107167
Total,,Shaun Abreu,(Democratic),35528,2025-11-06_10:54:07.107167
Total,,Manual Williams,(Republican),4371,2025-11-06_10:54:07.107167
Total,,Shaun Abreu,(Working Families),7086,2025-11-06_10:54:07.107167
Total,,Edafe Okporo,(West Side United ),2323,2025-11-06_10:54:07.107167
Total,,WRITE-IN,,83,2025-11-06_10:54:07.107167
